"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W33","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W34","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W35","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W36","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W37","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W38","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W39","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W40","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W41","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W99","Arnhem/Nijmegen","Number","Total","90 years or over",":"
"2020W28","Flevoland","Number","Total","90 years or over","8"
"2020W29","Flevoland","Number","Total","90 years or over","5"
"2020W30","Flevoland","Number","Total","90 years or over",":"
"2020W31","Flevoland","Number","Total","90 years or over",":"
"2020W32","Flevoland","Number","Total","90 years or over",":"
"2020W33","Flevoland","Number","Total","90 years or over",":"
"2020W34","Flevoland","Number","Total","90 years or over",":"
"2020W35","Flevoland","Number","Total","90 years or over",":"
"2020W36","Flevoland","Number","Total","90 years or over",":"
"2020W37","Flevoland","Number","Total","90 years or over",":"
"2020W38","Flevoland","Number","Total","90 years or over",":"
"2020W39","Flevoland","Number","Total","90 years or over",":"
"2020W40","Flevoland","Number","Total","90 years or over",":"
"2020W41","Flevoland","Number","Total","90 years or over",":"
"2020W99","Flevoland","Number","Total","90 years or over",":"
"2020W28","Flevoland","Number","Total","90 years or over","8"
"2020W29","Flevoland","Number","Total","90 years or over","5"
"2020W30","Flevoland","Number","Total","90 years or over",":"
"2020W31","Flevoland","Number","Total","90 years or over",":"
"2020W32","Flevoland","Number","Total","90 years or over",":"
"2020W33","Flevoland","Number","Total","90 years or over",":"
"2020W34","Flevoland","Number","Total","90 years or over",":"
"2020W35","Flevoland","Number","Total","90 years or over",":"
"2020W36","Flevoland","Number","Total","90 years or over",":"
"2020W37","Flevoland","Number","Total","90 years or over",":"
"2020W38","Flevoland","Number","Total","90 years or over",":"
"2020W39","Flevoland","Number","Total","90 years or over",":"
"2020W40","Flevoland","Number","Total","90 years or over",":"
"2020W41","Flevoland","Number","Total","90 years or over",":"
"2020W99","Flevoland","Number","Total","90 years or over",":"
"2020W28","West-Nederland","Number","Total","90 years or over","265"
"2020W29","West-Nederland","Number","Total","90 years or over","249"
"2020W30","West-Nederland","Number","Total","90 years or over",":"
"2020W31","West-Nederland","Number","Total","90 years or over",":"
"2020W32","West-Nederland","Number","Total","90 years or over",":"
"2020W33","West-Nederland","Number","Total","90 years or over",":"
"2020W34","West-Nederland","Number","Total","90 years or over",":"
"2020W35","West-Nederland","Number","Total","90 years or over",":"
"2020W36","West-Nederland","Number","Total","90 years or over",":"
"2020W37","West-Nederland","Number","Total","90 years or over",":"
"2020W38","West-Nederland","Number","Total","90 years or over",":"
"2020W39","West-Nederland","Number","Total","90 years or over",":"
"2020W40","West-Nederland","Number","Total","90 years or over",":"
"2020W41","West-Nederland","Number","Total","90 years or over",":"
"2020W99","West-Nederland","Number","Total","90 years or over",":"
"2020W28","Utrecht","Number","Total","90 years or over","51"
"2020W29","Utrecht","Number","Total","90 years or over","32"
"2020W30","Utrecht","Number","Total","90 years or over",":"
"2020W31","Utrecht","Number","Total","90 years or over",":"
"2020W32","Utrecht","Number","Total","90 years or over",":"
"2020W33","Utrecht","Number","Total","90 years or over",":"
"2020W34","Utrecht","Number","Total","90 years or over",":"
"2020W35","Utrecht","Number","Total","90 years or over",":"
"2020W36","Utrecht","Number","Total","90 years or over",":"
"2020W37","Utrecht","Number","Total","90 years or over",":"
"2020W38","Utrecht","Number","Total","90 years or over",":"
"2020W39","Utrecht","Number","Total","90 years or over",":"
"2020W40","Utrecht","Number","Total","90 years or over",":"
"2020W41","Utrecht","Number","Total","90 years or over",":"
"2020W99","Utrecht","Number","Total","90 years or over",":"
"2020W28","Utrecht","Number","Total","90 years or over","51"
"2020W29","Utrecht","Number","Total","90 years or over","32"
"2020W30","Utrecht","Number","Total","90 years or over",":"
"2020W31","Utrecht","Number","Total","90 years or over",":"
"2020W32","Utrecht","Number","Total","90 years or over",":"
"2020W33","Utrecht","Number","Total","90 years or over",":"
"2020W34","Utrecht","Number","Total","90 years or over",":"
"2020W35","Utrecht","Number","Total","90 years or over",":"
"2020W36","Utrecht","Number","Total","90 years or over",":"
"2020W37","Utrecht","Number","Total","90 years or over",":"
"2020W38","Utrecht","Number","Total","90 years or over",":"
"2020W39","Utrecht","Number","Total","90 years or over",":"
"2020W40","Utrecht","Number","Total","90 years or over",":"
"2020W41","Utrecht","Number","Total","90 years or over",":"
"2020W99","Utrecht","Number","Total","90 years or over",":"
"2020W28","Noord-Holland","Number","Total","90 years or over","80"
"2020W29","Noord-Holland","Number","Total","90 years or over","81"
"2020W30","Noord-Holland","Number","Total","90 years or over",":"
"2020W31","Noord-Holland","Number","Total","90 years or over",":"
"2020W32","Noord-Holland","Number","Total","90 years or over",":"
"2020W33","Noord-Holland","Number","Total","90 years or over",":"
"2020W34","Noord-Holland","Number","Total","90 years or over",":"
"2020W35","Noord-Holland","Number","Total","90 years or over",":"
"2020W36","Noord-Holland","Number","Total","90 years or over",":"
"2020W37","Noord-Holland","Number","Total","90 years or over",":"
"2020W38","Noord-Holland","Number","Total","90 years or over",":"
"2020W39","Noord-Holland","Number","Total","90 years or over",":"
"2020W40","Noord-Holland","Number","Total","90 years or over",":"
"2020W41","Noord-Holland","Number","Total","90 years or over",":"
"2020W99","Noord-Holland","Number","Total","90 years or over",":"
"2020W28","Kop van Noord-Holland","Number","Total","90 years or over","15"
"2020W29","Kop van Noord-Holland","Number","Total","90 years or over","14"
"2020W30","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W31","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W32","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W33","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W34","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W35","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W36","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W37","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W38","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W39","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W40","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W41","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W99","Kop van Noord-Holland","Number","Total","90 years or over",":"
"2020W28","IJmond","Number","Total","90 years or over","9"
"2020W29","IJmond","Number","Total","90 years or over","14"
"2020W30","IJmond","Number","Total","90 years or over",":"
"2020W31","IJmond","Number","Total","90 years or over",":"
"2020W32","IJmond","Number","Total","90 years or over",":"
"2020W33","IJmond","Number","Total","90 years or over",":"
"2020W34","IJmond","Number","Total","90 years or over",":"
"2020W35","IJmond","Number","Total","90 years or over",":"
"2020W36","IJmond","Number","Total","90 years or over",":"
"2020W37","IJmond","Number","Total","90 years or over",":"
"2020W38","IJmond","Number","Total","90 years or over",":"
"2020W39","IJmond","Number","Total","90 years or over",":"
"2020W40","IJmond","Number","Total","90 years or over",":"
"2020W41","IJmond","Number","Total","90 years or over",":"
"2020W99","IJmond","Number","Total","90 years or over",":"
"2020W28","Agglomeratie Haarlem","Number","Total","90 years or over","7"
"2020W29","Agglomeratie Haarlem","Number","Total","90 years or over","6"
"2020W30","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W31","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W32","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W33","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W34","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W35","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W36","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W37","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W38","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W39","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W40","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W41","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W99","Agglomeratie Haarlem","Number","Total","90 years or over",":"
"2020W28","Zaanstreek","Number","Total","90 years or over","7"
"2020W29","Zaanstreek","Number","Total","90 years or over","5"
"2020W30","Zaanstreek","Number","Total","90 years or over",":"
"2020W31","Zaanstreek","Number","Total","90 years or over",":"
"2020W32","Zaanstreek","Number","Total","90 years or over",":"
"2020W33","Zaanstreek","Number","Total","90 years or over",":"
"2020W34","Zaanstreek","Number","Total","90 years or over",":"
"2020W35","Zaanstreek","Number","Total","90 years or over",":"
"2020W36","Zaanstreek","Number","Total","90 years or over",":"
"2020W37","Zaanstreek","Number","Total","90 years or over",":"
"2020W38","Zaanstreek","Number","Total","90 years or over",":"
"2020W39","Zaanstreek","Number","Total","90 years or over",":"
"2020W40","Zaanstreek","Number","Total","90 years or over",":"
"2020W41","Zaanstreek","Number","Total","90 years or over",":"
"2020W99","Zaanstreek","Number","Total","90 years or over",":"
"2020W28","Het Gooi en Vechtstreek","Number","Total","90 years or over","14"
"2020W29","Het Gooi en Vechtstreek","Number","Total","90 years or over","9"
"2020W30","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W31","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W32","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W33","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W34","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W35","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W36","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W37","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W38","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W39","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W40","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W41","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W99","Het Gooi en Vechtstreek","Number","Total","90 years or over",":"
"2020W28","Alkmaar en omgeving","Number","Total","90 years or over","6"
"2020W29","Alkmaar en omgeving","Number","Total","90 years or over","8"
"2020W30","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W31","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W32","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W33","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W34","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W35","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W36","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W37","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W38","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W39","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W40","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W41","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W99","Alkmaar en omgeving","Number","Total","90 years or over",":"
"2020W28","Groot-Amsterdam","Number","Total","90 years or over","22"
"2020W29","Groot-Amsterdam","Number","Total","90 years or over","25"
"2020W30","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W31","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W32","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W33","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W34","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W35","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W36","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W37","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W38","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W39","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W40","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W41","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W99","Groot-Amsterdam","Number","Total","90 years or over",":"
"2020W28","Zuid-Holland","Number","Total","90 years or over","118"
"2020W29","Zuid-Holland","Number","Total","90 years or over","124"
"2020W30","Zuid-Holland","Number","Total","90 years or over",":"
"2020W31","Zuid-Holland","Number","Total","90 years or over",":"
