"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
163,16263,457,103,190,347,1097,1231,0,0.059007046420310905,793,182,0.22950530258130414,1
164,16232,454,103,196,345,1098,1261,0,0.059060835888333066,800,183,0.22874714066074175,1
165,16194,457,105,193,345,1100,1297,0,0.05916841482437739,808,186,0.2301951708518459,1
166,16152,459,109,195,351,1114,1325,0,0.059921467376687645,812,181,0.2229036588219357,1
167,16110,459,114,200,357,1130,1351,0,0.060782098865042225,819,183,0.22344049523204845,1
168,16059,478,104,207,358,1147,1385,0,0.061696519821418966,826,182,0.22033631554097408,1
169,16005,490,111,204,369,1174,1412,0,0.06314883545801732,831,182,0.2190106015571413,1
170,15956,504,111,204,374,1193,1442,0,0.06417083535043838,839,180,0.2145385633067544,1
171,15916,513,106,208,378,1205,1470,0,0.06481630896670432,847,180,0.21251224896990592,1
172,15878,524,103,207,373,1207,1506,0,0.06492388790274864,856,183,0.21378254926928425,1
173,15831,525,97,219,383,1224,1536,0,0.06583830885912538,862,183,0.21229452094523266,1
174,15794,517,100,223,389,1229,1568,0,0.06610725619923619,866,181,0.20900451495941155,1
175,15732,523,96,230,410,1259,1600,0,0.06772094023990102,872,183,0.2098599786699694,1
176,15681,522,105,237,418,1282,1628,0,0.06895809800441073,877,182,0.2075232893581601,1
177,15629,522,115,237,432,1306,1656,0,0.0702490452369426,880,173,0.19658867512869171,1
178,15572,534,120,242,443,1339,1680,0,0.07202409768167393,884,171,0.19343672582889335,1
179,15516,554,111,242,447,1354,1721,0,0.07283093970200635,892,175,0.19618614141097074,1
180,15461,566,111,248,447,1372,1758,0,0.07379915012640526,897,173,0.19286295581989052,1
181,15412,566,125,238,449,1378,1801,0,0.07412188693453822,903,175,0.19379630347393717,1
182,15353,582,123,243,450,1398,1840,0,0.07519767629498145,909,174,0.19141703611621436,1
183,15307,577,123,238,464,1402,1882,0,0.07541283416707009,912,172,0.188594423306762,1
184,15242,601,119,238,465,1423,1926,0,0.07654241299553548,921,178,0.19326608831608777,1
185,15176,621,127,243,468,1459,1956,0,0.07847883384433328,927,181,0.19525139966127658,1
186,15141,606,122,251,470,1449,2001,0,0.07794093916411167,931,180,0.1933384174176432,1
187,15082,613,119,261,482,1475,2034,0,0.07933946533268786,940,186,0.19787023542302742,1
188,15036,598,130,258,495,1481,2074,0,0.07966220214082083,945,185,0.19576512417858014,1
189,14986,599,128,276,502,1505,2100,0,0.0809531493733527,954,190,0.19915933795243237,1
190,14925,599,133,276,524,1532,2134,0,0.08240546500995105,959,189,0.19707823693183596,1
191,14865,608,141,281,527,1557,2169,0,0.08375020171050508,966,192,0.19875570646266602,1
192,14812,615,141,288,524,1568,2211,0,0.08434188585874886,973,196,0.20143677865592338,1
193,14748,629,131,286,536,1582,2261,0,0.08509493841105911,982,199,0.20264559424038453,1
194,14692,643,130,292,542,1607,2292,0,0.08643967511161314,988,200,0.20242710094027389,1
195,14636,652,125,293,549,1619,2336,0,0.08708514872787908,995,201,0.2020080200198993,1
196,14588,653,115,313,550,1631,2372,0,0.08773062234414501,1002,198,0.19760281833514637,1
197,14535,655,117,314,556,1642,2414,0,0.08832230649238879,1011,201,0.1988110899001988,1
198,14480,659,119,318,553,1649,2462,0,0.08869883276854391,1019,202,0.19823161696156072,1
199,14424,668,116,311,552,1647,2520,0,0.08859125383249959,1024,199,0.19433403970664348,1
200,14349,686,122,302,558,1668,2574,0,0.08972083266096498,1030,200,0.1941728721080378,1
201,14292,686,126,301,570,1683,2616,0,0.0905276746812974,1040,206,0.1980750185094374,1
202,14248,673,130,307,568,1678,2665,0,0.09025872734118659,1045,201,0.1923426570080669,1
203,14196,668,136,309,574,1687,2708,0,0.09074283255338604,1050,204,0.19428386396320035,1
204,14139,674,139,309,571,1693,2759,0,0.09106556936151901,1057,209,0.19772755224643096,1
205,14091,666,147,307,567,1687,2813,0,0.09074283255338604,1065,212,0.19905916376372054,1
206,14037,664,147,315,560,1686,2868,0,0.09068904308536388,1075,216,0.20092836345708412,1
207,13977,660,162,318,552,1692,2922,0,0.09101177989349685,1083,220,0.20313755182315954,1
208,13921,671,157,319,553,1700,2970,0,0.09144209563767414,1087,220,0.20239004240991343,1
209,13866,667,160,328,557,1712,3013,0,0.09208756925394009,1095,225,0.20547757554725526,1
210,13811,666,160,325,557,1708,3072,0,0.09187241138185144,1105,228,0.20633297436222298,1
211,13765,648,179,324,559,1710,3116,0,0.09197999031789576,1112,231,0.207731944856611,1
212,13708,650,173,332,552,1707,3176,0,0.09181862191382927,1116,226,0.20250714599331548,1
213,13649,654,166,343,554,1717,3225,0,0.09235651659405089,1128,231,0.20478541856898433,1
214,13592,659,165,345,547,1716,3283,0,0.09230272712602873,1132,231,0.20406180157419104,1
215,13532,664,162,366,536,1728,3331,0,0.09294820074229466,1139,229,0.20105179059007383,1
216,13474,661,158,379,542,1740,3377,0,0.0935936743585606,1148,230,0.20034668687554988,1
217,13412,668,148,396,545,1757,3422,0,0.09450809531493734,1160,236,0.20344652201274127,1
218,13353,671,137,401,559,1768,3470,0,0.09509977946318111,1170,239,0.20427175836103964,1
219,13282,675,138,403,569,1785,3524,0,0.09601420041955785,1179,243,0.20610512209396017,1
220,13228,681,134,389,571,1775,3588,0,0.09547630573933624,1187,244,0.20555850414065593,1
221,13163,704,121,380,566,1771,3657,0,0.0952611478672476,1201,247,0.2056602359680602,1
222,13111,700,125,379,568,1772,3708,0,0.09531493733526976,1211,251,0.20726501019809912,1
