"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
124,2528,1213,372,841,1286,3712,4917,10,0.3324079878212591,495,299,0.6040282014504758,1
125,2441,1189,376,838,1283,3686,5029,11,0.3300796991134593,506,306,0.6047311317958143,1
126,2365,1171,360,839,1254,3624,5167,11,0.3245276260410137,516,311,0.6027014980329839,1
127,2298,1121,354,856,1257,3588,5270,11,0.3213038416763679,527,317,0.6015066127777462,1
128,2227,1100,335,844,1234,3513,5415,12,0.3145876242500224,536,321,0.598869424077909,1
129,2160,1071,316,834,1224,3445,5550,12,0.3084982537834691,547,327,0.5977952871062686,1
130,2099,1043,308,832,1198,3381,5675,12,0.3027670815796543,558,332,0.5949714162828623,1
131,2040,1006,294,849,1183,3332,5783,12,0.2983791528611086,565,334,0.591139979823366,1
132,1968,987,302,835,1155,3279,5908,12,0.2936330258798245,575,339,0.5895549642614911,1
133,1903,965,304,796,1144,3209,6043,12,0.28736455628190205,581,340,0.5851878625152751,1
134,1834,959,285,799,1128,3171,6150,12,0.28396167278588696,590,342,0.579651192352672,1
135,1769,939,280,802,1109,3130,6255,13,0.28029014059281815,597,344,0.576204753689218,1
136,1704,922,296,777,1085,3080,6370,13,0.2758126623085878,605,348,0.5751971041800962,1
137,1647,900,280,783,1062,3025,6482,13,0.2708874361959345,612,349,0.5702521200633976,1
138,1580,890,274,766,1035,2965,6608,14,0.2655144622548581,621,356,0.5732596898600667,1
139,1533,860,262,766,1008,2896,6724,14,0.25933554222262023,627,359,0.572558651377171,1
140,1486,820,258,743,1005,2826,6840,15,0.2530670726246978,634,362,0.5709689121622687,1
141,1438,811,245,735,978,2769,6944,16,0.2479627473806752,640,364,0.5687411134201028,1
142,1395,764,253,706,969,2692,7063,17,0.2410674308229605,647,364,0.5625879043600562,1
143,1354,722,255,699,946,2622,7173,18,0.23479896122503807,652,364,0.5582736461097223,1
144,1306,710,234,695,919,2558,7285,18,0.22906778902122324,659,367,0.5568959499855844,1
145,1273,688,231,677,892,2488,7387,19,0.2227993194233008,665,367,0.5518714004300688,1
146,1225,666,226,669,854,2415,7508,19,0.21626220112832453,670,366,0.5462605035745736,1
147,1182,648,223,654,833,2358,7608,19,0.21115787588430196,675,367,0.5436956489533489,1
148,1141,627,231,620,807,2285,7722,19,0.20462075758932569,679,367,0.5404927762477725,1
149,1097,622,216,606,780,2224,7827,19,0.1991582340825647,687,371,0.5400212515101672,1
150,1056,610,205,606,756,2177,7914,20,0.1949494044953882,691,370,0.5354481121836153,1
151,1011,600,202,598,735,2135,8001,20,0.19118832273663472,693,365,0.526687926581146,1
152,982,579,203,582,699,2063,8102,20,0.18474075400734308,700,369,0.5271353266381908,1
153,956,550,195,574,669,1988,8203,20,0.1780245365809976,706,368,0.5212390759337686,1
154,923,532,193,561,649,1935,8289,20,0.17327840959971344,714,371,0.5196005658184059,1
155,883,518,182,553,649,1902,8362,20,0.17032327393212143,720,373,0.5180483604394384,1
156,845,510,181,526,632,1849,8452,21,0.16557714695083728,725,373,0.5144756624046565,1
157,821,480,176,529,614,1799,8526,21,0.16109966866660697,730,370,0.5068423720223011,1
158,793,465,173,502,597,1737,8616,21,0.15554759559416137,736,371,0.5040692381896985,1
159,767,451,165,492,581,1689,8689,22,0.15124921644130027,740,370,0.49999324333454953,1
160,740,435,159,497,566,1657,8747,23,0.14838363033939286,745,373,0.5006644206118038,1
161,714,418,157,492,554,1621,8809,23,0.14515984597474701,751,376,0.5006591123953077,1
162,694,402,147,477,543,1569,8881,23,0.1405032685591475,756,375,0.4960251848520522,1
163,671,386,150,447,524,1507,8966,23,0.1349511954867019,758,370,0.48812020949591695,1
164,649,372,141,435,497,1445,9050,23,0.1293991224142563,763,371,0.48623215947366355,1
165,627,358,134,430,477,1399,9118,23,0.1252798423927644,767,371,0.4836964315980235,1
166,605,352,134,407,453,1346,9192,24,0.12053371541148025,773,373,0.4825293333850791,1
167,587,335,132,399,439,1305,9250,25,0.1168621832184114,778,374,0.48071361550622743,1
168,575,311,122,392,430,1255,9312,25,0.11238470493418107,783,376,0.4801982094736977,1
169,555,299,127,380,413,1219,9368,25,0.10916092056953523,787,375,0.476486956963698,1
170,532,291,124,372,398,1185,9424,26,0.10611623533625862,789,373,0.4727443251669814,1
171,518,273,133,369,389,1164,9459,26,0.10423569445688188,794,372,0.4685079533003363,1
172,505,248,121,360,392,1121,9514,27,0.1003850631324438,799,375,0.4693307968611156,1
173,488,240,110,347,374,1071,9581,27,0.09590758484821349,805,376,0.46707494316840786,1
174,475,230,112,334,363,1039,9626,27,0.09304199874630609,809,377,0.46600165634540985,1
175,465,220,101,319,347,987,9686,29,0.08838542133070655,812,378,0.4655115084789596,1
176,448,215,100,297,337,949,9741,29,0.08498253783469151,813,373,0.458788944785427,1
177,435,214,95,282,319,910,9793,29,0.08149010477299184,818,371,0.453539687778878,1
178,424,205,91,274,315,885,9828,30,0.07925136563087669,822,373,0.45376576927287987,1
179,409,196,92,271,306,865,9863,30,0.07746037431718455,827,373,0.45102235764984705,1
180,402,184,83,268,292,827,9908,30,0.07405749082116951,828,367,0.4432313619400732,1
181,394,173,81,261,270,785,9958,30,0.07029640906241605,831,364,0.4380212031142826,1
182,389,164,72,258,256,750,9998,30,0.06716217426345482,833,359,0.43096721527952847,1
183,376,161,73,246,244,724,10037,30,0.06483388555565506,834,356,0.4268533950432249,1
184,361,160,70,241,232,703,10073,30,0.06295334467627832,837,356,0.42532347283783944,1
185,350,153,65,243,227,688,10099,30,0.06161010119100922,840,355,0.42261401649980357,1
186,341,147,64,240,216,667,10129,30,0.05972956031163249,842,350,0.4156720228975903,1
187,327,153,56,231,207,647,10161,32,0.05793856899794036,845,348,0.4118294458053751,1
188,321,143,58,223,202,626,10187,33,0.05605802811856363,849,347,0.4087113225992627,1
189,313,140,55,211,185,591,10230,33,0.0529237933196024,852,344,0.4037511296815765,1
190,307,135,54,205,176,570,10255,35,0.051043252440225666,855,343,0.40116489865615607,1
191,300,126,54,195,171,546,10286,35,0.048894062863795114,859,344,0.4004609957974878,1
192,297,121,44,190,162,517,10317,36,0.046297125458941525,862,344,0.3990672962030603,1
193,288,118,45,181,157,501,10341,37,0.044864332407987824,864,344,0.39814354000532404,1
