"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
75,17342,787,97,91,197,1172,77,0,0.063041256521973,98,74,0.7550249974492398,2
76,17225,854,103,105,217,1279,87,0,0.06879672960034425,107,79,0.7382487617979627,2
77,17099,927,118,108,239,1392,100,0,0.07487493948684848,116,84,0.7240755107318334,2
78,16974,977,130,128,273,1508,109,0,0.08111451777741918,123,89,0.7235184131371433,2
79,16828,1070,138,143,295,1646,117,0,0.08853746436447743,129,91,0.705371676614216,2
80,16669,1159,150,157,325,1791,131,0,0.09633693722769082,136,96,0.7058304536431145,2
81,16511,1237,166,174,353,1930,150,0,0.10381367328277123,145,101,0.696503689400731,2
82,16353,1310,179,201,378,2068,170,0,0.11123661986982948,154,104,0.6752808259203948,2
83,16181,1400,183,227,413,2223,187,0,0.11957398741326448,165,115,0.6969274589418823,2
84,16001,1490,194,247,448,2379,211,0,0.12796514442472165,173,121,0.699381538639385,2
85,15825,1560,212,266,498,2536,230,0,0.13641009090420095,187,130,0.6951499919790386,2
86,15651,1636,218,301,533,2688,252,0,0.14458609004356948,195,132,0.6768883646992462,2
87,15455,1714,247,312,585,2858,278,0,0.1537302996073369,210,144,0.6856816342078949,2
88,15254,1806,257,334,625,3022,315,0,0.16255177236297133,218,150,0.688041832943443,2
89,15052,1870,284,349,685,3188,351,0,0.1714808240546501,231,156,0.6752954417557682,2
90,14841,1942,314,378,730,3364,386,0,0.18094777042655047,241,160,0.6638728683457118,2
91,14645,2009,318,412,783,3522,424,0,0.18944650637405197,254,171,0.6732018424471478,2
92,14444,2075,329,429,841,3674,473,0,0.19762250551342048,267,177,0.6628965207295607,2
93,14257,2113,340,464,909,3826,508,0,0.20579850465278898,279,187,0.6702268735887603,2
94,14043,2185,352,500,954,3991,557,0,0.2146737668764456,291,194,0.6666437579464624,2
95,13856,2215,376,525,1000,4116,619,0,0.22139745037921574,300,196,0.6533115562814573,2
96,13646,2224,411,560,1075,4270,675,0,0.2296810284546286,317,207,0.6529762468060945,2
97,13419,2271,423,600,1130,4424,748,0,0.23796460653004142,329,217,0.6595544208382724,2
98,13206,2307,430,642,1175,4554,831,0,0.24495723737292238,344,224,0.6511438620970321,2
99,12999,2346,453,647,1227,4673,919,0,0.25135818406755955,358,231,0.645233373369459,2
100,12760,2380,473,685,1298,4836,995,0,0.26012586735517185,373,243,0.6514570654942227,2
101,12528,2410,489,723,1358,4980,1083,0,0.26787155075036306,387,254,0.6563137903413349,2
102,12262,2488,509,756,1414,5167,1162,0,0.2779301812705072,402,269,0.669137583642198,2
103,12048,2506,525,793,1480,5304,1239,0,0.2852993383895433,418,276,0.6602712853759479,2
104,11823,2516,544,841,1525,5426,1341,1,0.291861653488247,431,280,0.6496368993758845,2
105,11566,2570,542,873,1580,5565,1459,1,0.2993383895433274,445,290,0.6516707489719332,2
106,11324,2602,539,916,1651,5708,1558,1,0.3070302834704965,461,299,0.6485759527992885,2
107,11064,2667,545,948,1691,5851,1675,1,0.31472217739766556,471,303,0.6432984437697713,2
108,10801,2721,542,968,1742,5973,1816,1,0.3212844924963692,485,308,0.6350384528154058,2
109,10540,2784,550,998,1780,6112,1938,1,0.3287612285514496,498,316,0.6345254111363225,2
110,10254,2843,563,1033,1811,6250,2085,2,0.3361841751385079,512,326,0.6367063143297983,2
111,9978,2930,572,1046,1832,6380,2231,2,0.34317680598138883,527,332,0.6299690707956206,2
112,9705,2962,590,1073,1884,6509,2374,3,0.3501156473562477,544,343,0.6305031157515487,2
113,9438,2968,621,1071,1958,6618,2532,3,0.35597869937066323,555,341,0.6144033440838904,2
114,9177,2998,623,1094,2024,6739,2672,3,0.3624872250013447,571,350,0.6129489851316089,2
115,8904,3029,633,1132,2087,6881,2803,3,0.37012532946049165,585,359,0.6136647236799371,2
116,8609,3082,651,1131,2146,7010,2969,3,0.37706417083535043,601,368,0.6123026239164074,2
117,8370,3060,653,1175,2198,7086,3132,3,0.3811521704050347,614,370,0.6025960489242846,2
118,8125,3075,654,1196,2225,7150,3312,4,0.384594696358453,632,383,0.606003069571684,2
119,7861,3075,654,1238,2285,7252,3474,4,0.3900812220967135,650,392,0.6030676451131521,2
120,7629,3083,647,1256,2309,7295,3663,4,0.3923941692216664,665,396,0.5954797672215455,2
121,7397,3061,643,1311,2342,7357,3833,4,0.3957291162390404,677,400,0.5908332225521041,2
122,7140,3052,680,1318,2368,7418,4029,4,0.3990102737883922,694,411,0.5922104868805925,2
123,6926,3028,698,1322,2362,7410,4251,4,0.3985799580442149,712,423,0.5940927795957922,2
124,6723,2964,714,1338,2405,7421,4443,4,0.3991716421924587,728,430,0.5906512273183061,2
125,6515,2900,737,1353,2440,7430,4642,4,0.39965574740465815,741,437,0.5897356310980959,2
126,6323,2838,744,1399,2454,7435,4829,4,0.399924694744769,757,447,0.5904809711892841,2
127,6139,2767,730,1417,2487,7401,5047,4,0.3980958528320155,770,448,0.5818106258360282,2
128,5957,2719,696,1463,2487,7365,5265,4,0.3961594319832177,789,457,0.5792068541590094,2
129,5781,2630,685,1495,2498,7308,5498,4,0.3930934323059545,805,467,0.5801170171799108,2
130,5618,2558,694,1519,2492,7263,5706,4,0.39067290624495726,820,477,0.5817002231680102,2
131,5435,2497,694,1535,2500,7226,5926,4,0.38868269592813726,840,492,0.5857073130081785,2
132,5286,2452,680,1562,2479,7173,6128,4,0.3858318541229627,853,496,0.5814703227394755,2
133,5141,2392,672,1591,2463,7118,6328,4,0.38287343338174384,865,497,0.5745598316782465,2
134,5004,2315,672,1588,2440,7015,6568,4,0.3773331181754612,880,507,0.5761298167066283,2
135,4876,2232,668,1591,2432,6923,6788,4,0.3723844871174224,894,511,0.5715819733560027,2
136,4738,2172,634,1602,2418,6826,7023,4,0.36716690871927277,909,524,0.5764513041660708,2
137,4622,2089,634,1608,2383,6714,7251,4,0.3611424883007907,923,533,0.5774585324102665,2
138,4494,2031,613,1573,2375,6592,7501,4,0.354580173202087,936,537,0.5737118193181697,2
139,4369,1964,594,1582,2345,6485,7732,5,0.3488247001237158,951,546,0.5741264550320186,2
140,4240,1928,582,1552,2331,6393,7953,5,0.3438760690656769,962,551,0.5727591189280776,2
141,4130,1864,564,1534,2282,6244,8212,5,0.3358614383303749,974,558,0.5728893953860843,2
142,4032,1782,554,1536,2261,6133,8421,5,0.329890807379915,987,565,0.5724359428982483,2
143,3925,1702,552,1529,2232,6015,8646,5,0.3235436501533,999,571,0.5715658501916898,2
144,3827,1621,548,1502,2198,5869,8890,5,0.31569038782206443,1010,574,0.568311204839556,2
145,3738,1563,538,1458,2160,5719,9129,5,0.3076219676187403,1023,579,0.5659768721713375,2
146,3646,1492,553,1427,2084,5556,9384,5,0.298854284331128,1038,588,0.5664685311316847,2
147,3563,1439,509,1451,2032,5431,9592,5,0.2921306008283578,1054,594,0.5635620155406496,2
148,3479,1390,504,1421,1966,5281,9825,6,0.28406218062503363,1066,596,0.559094192362173,2
149,3389,1347,485,1399,1909,5140,10055,7,0.27647786563390886,1081,604,0.5587367369404539,2
150,3306,1292,472,1377,1872,5013,10265,7,0.2696466031950944,1092,605,0.5540242305473393,2
151,3230,1246,451,1329,1807,4833,10521,7,0.25996449895110535,1105,606,0.5484113265943295,2
152,3144,1215,432,1295,1758,4700,10740,7,0.2528104997041579,1116,610,0.5465900843182409,2
153,3094,1154,430,1261,1706,4551,10939,7,0.24479586896885588,1126,617,0.5479525048623014,2
154,3031,1105,418,1256,1658,4437,11116,7,0.2386638696143295,1139,624,0.5478441804725156,2
155,2963,1063,399,1233,1628,4323,11298,7,0.23253187025980313,1149,628,0.5465574712143497,2
156,2903,1015,388,1190,1566,4159,11521,8,0.22371039750416868,1158,630,0.5440367527050717,2
157,2840,976,377,1143,1516,4012,11729,10,0.21580334570491097,1169,629,0.5380621209399407,2
158,2768,952,374,1107,1472,3905,11907,11,0.21004787262653973,1177,629,0.5344049753188164,2
159,2703,929,360,1075,1414,3778,12098,12,0.20321661018772524,1183,627,0.5300039729165434,2
160,2638,901,349,1052,1359,3661,12279,13,0.19692324242913237,1194,630,0.527633771911458,2
161,2580,869,338,1012,1321,3540,12458,13,0.19041471679845087,1204,631,0.5240820258967949,2
162,2516,860,308,1007,1287,3462,12600,13,0.1862191382927223,1210,629,0.5198304146246725,2
163,2455,841,295,989,1237,3362,12761,13,0.18084019149050615,1217,629,0.5168404532419618,2
164,2390,827,282,976,1196,3281,12907,13,0.1764832445807111,1229,634,0.515862360761914,2
165,2332,810,269,941,1157,3177,13069,13,0.17088913990640633,1238,635,0.5129199279488857,2
166,2275,789,269,918,1108,3084,13218,14,0.16588671938034533,1245,635,0.5100360639673577,2
167,2223,779,264,886,1056,2985,13369,14,0.16056156204615135,1256,637,0.5071615671849746,2
168,2183,746,257,875,1000,2878,13515,15,0.15480608896778011,1263,636,0.5035589583613748,2
169,2139,726,263,837,968,2794,13642,16,0.15028777365391857,1271,644,0.5066836610254837,2
170,2092,716,264,802,929,2711,13771,17,0.14582324780807918,1278,646,0.5054733531036534,2
171,2037,704,249,783,887,2623,13914,17,0.141089774622129,1287,649,0.5042695860949021,2
172,2006,674,236,759,861,2530,14038,17,0.13608735409606798,1293,651,0.5034763845600575,2
173,1969,665,222,729,826,2442,14160,20,0.1313538809101178,1299,646,0.4973017913641927,2
174,1938,628,215,705,803,2351,14280,22,0.12645903932010114,1306,644,0.49310495325456927,2
175,1895,609,220,685,774,2288,14382,26,0.12307030283470496,1315,646,0.49125101710253155,2
176,1849,596,218,668,758,2240,14475,27,0.12048840836964123,1320,644,0.48787509185536476,2
177,1798,581,209,648,759,2197,14569,27,0.11817546124468829,1327,645,0.48605511638947707,2
178,1770,561,203,626,733,2123,14671,27,0.11419504061104836,1333,645,0.48386733782942365,2
179,1734,543,205,603,705,2056,14774,27,0.11059114625356355,1336,640,0.47903833055141803,2
180,1685,537,204,591,681,2013,14865,28,0.10827819912861061,1341,637,0.47501510055853424,2
181,1658,511,206,569,665,1951,14954,28,0.10494325211123662,1347,637,0.4728992360858494,2
182,1627,492,204,553,646,1895,15041,28,0.10193104190199559,1351,632,0.4677981658166853,2
183,1598,478,201,530,619,1828,15136,29,0.09832714754451079,1355,630,0.46494121814599154,2
184,1567,462,196,519,597,1774,15219,31,0.09542251627131408,1361,630,0.46289152908501774,2
185,1527,466,179,502,567,1714,15319,31,0.09219514818998441,1365,626,0.458604698866675,2
186,1502,457,168,491,538,1654,15404,31,0.08896778010865472,1373,630,0.4588458933292547,2
187,1477,435,168,480,515,1598,15482,34,0.08595556989941369,1378,628,0.4557296391172778,2
188,1444,435,153,459,506,1553,15560,34,0.08353504383841644,1384,626,0.45230887060064595,2
189,1417,427,135,456,485,1503,15636,35,0.08084557043730838,1388,624,0.44956448440573193,2
190,1393,414,135,442,455,1446,15717,35,0.07777957076004519,1395,627,0.4494591436620526,2
191,1369,405,129,436,431,1401,15786,35,0.07535904469904793,1401,625,0.44610673728238914,2
192,1351,389,127,422,412,1350,15854,36,0.07261578182991771,1406,628,0.4466540067282594,2
193,1332,373,116,420,401,1310,15913,36,0.07046420310903125,1413,631,0.4465644262956384,2
194,1321,345,111,418,387,1261,15973,36,0.06782851917594535,1416,625,0.441381063693053,2
195,1305,319,120,401,383,1223,16025,38,0.06578451939110322,1421,620,0.43630938557786364,2
196,1288,310,122,377,371,1180,16085,38,0.06347157226615029,1425,610,0.4280671714584459,2
197,1266,299,123,366,365,1153,16132,40,0.06201925662955193,1431,606,0.42347712454839587,2
198,1251,285,125,355,344,1109,16191,40,0.05965252003657684,1440,604,0.41944153165603015,2
199,1242,257,125,347,338,1067,16241,41,0.05739336237964607,1444,596,0.41273952396451546,2
200,1224,254,112,339,332,1037,16288,42,0.055779678338981224,1450,592,0.4082730463927835,2
201,1212,243,101,347,324,1015,16322,42,0.05459631004249368,1455,587,0.40343365337695275,2
202,1201,237,92,332,304,965,16382,43,0.051906836641385616,1458,581,0.39848835056000986,2
203,1181,236,88,329,298,951,16416,43,0.05115378408907536,1463,579,0.3957594274816987,2
204,1169,228,90,313,287,918,16459,45,0.04937873164434404,1466,571,0.38949256826351797,2
205,1160,221,89,303,270,883,16502,46,0.047496100263568396,1468,563,0.3835123738939108,2
206,1150,207,89,289,267,852,16543,46,0.04582862675488139,1471,555,0.37729179271384966,2
207,1138,196,87,277,260,820,16585,48,0.04410736377817223,1477,553,0.37440504803623537,2
208,1129,186,78,269,251,784,16630,48,0.04217094292937443,1482,549,0.3704428445152192,2
209,1122,175,75,261,239,750,16671,48,0.040342101016620946,1488,552,0.37096524888945637,2
210,1115,162,67,250,234,713,16714,49,0.03835189069980098,1489,548,0.3680297647430172,2
211,1108,154,62,244,235,695,16739,49,0.03738368027540208,1494,549,0.36746741989678783,2
212,1101,142,62,236,234,674,16767,49,0.03625410144693669,1499,544,0.36290618474860076,2
213,1095,135,58,226,224,643,16803,50,0.03458662793824969,1501,539,0.35909154502634894,2
214,1090,128,53,214,215,610,16841,50,0.03281157549351837,1504,534,0.3550508307790507,2
215,1084,126,46,206,201,579,16877,51,0.03114410198483137,1509,536,0.35519976673448156,2
216,1077,124,40,192,194,550,16913,51,0.029584207412188694,1511,530,0.35075876400553274,2
217,1070,118,43,182,187,530,16939,52,0.02850841805174547,1516,523,0.3449845317643023,2
218,1063,112,43,171,172,498,16978,52,0.026787155075036307,1521,519,0.34122063628772986,2
219,1053,106,49,163,160,478,17008,52,0.025711365714593083,1522,508,0.3337691605179992,2
220,1050,95,49,156,157,457,17032,52,0.024581786886127697,1525,500,0.32786670251342614,2
221,1049,84,48,150,156,438,17052,52,0.023559786993706634,1529,493,0.3224308539512495,2
222,1042,81,45,140,151,417,17079,53,0.022430208165241244,1533,485,0.31637106085413663,2
223,1039,74,42,140,151,407,17092,53,0.021892313485019632,1535,474,0.3087927765942893,2
224,1037,68,38,133,147,386,17114,54,0.020762734656554246,1537,466,0.3031860560438774,2
225,1028,71,33,127,143,374,17135,54,0.020117261040288312,1540,459,0.29805001266225545,2
226,1027,65,31,122,139,357,17153,54,0.01920284008391157,1543,449,0.29098968898451727,2
227,1024,63,30,117,120,330,17183,54,0.017750524447313214,1547,438,0.283126805903,2
228,1024,57,31,106,114,308,17205,54,0.016567156150825667,1550,428,0.2761272507919304,2
229,1020,51,34,101,106,292,17225,54,0.015706524662471088,1556,425,0.273134491423577,2
230,1017,50,34,91,100,275,17245,54,0.014792103706094347,1558,413,0.26508173888485953,2
0,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
1,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
2,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
3,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
4,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
5,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
6,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
7,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
8,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
9,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
10,18589,2,0,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
11,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
12,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
13,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
14,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
15,18589,1,1,0,0,2,0,0,0.00010757893604432252,0,0,0.0,3
16,18589,1,0,1,0,2,0,0,0.00010757893604432252,0,0,0.0,3
17,18588,2,0,1,0,3,0,0,0.00016136840406648378,0,0,0.0,3
18,18587,3,0,1,0,4,0,0,0.00021515787208864503,0,0,0.0,3
19,18586,3,1,1,0,5,0,0,0.0002689473401108063,0,0,0.0,3
20,18585,4,1,1,0,6,0,0,0.00032273680813296756,0,0,0.0,3
21,18585,4,0,2,0,6,0,0,0.00032273680813296756,0,0,0.0,3
22,18583,6,0,2,0,8,0,0,0.00043031574417729007,0,0,0.0,3
23,18582,6,0,2,1,9,0,0,0.00048410521219945134,0,0,0.0,3
24,18578,9,1,2,1,13,0,0,0.0006992630842880963,0,0,0.0,3
25,18576,11,1,2,1,15,0,0,0.0008068420203324189,0,0,0.0,3
26,18575,11,1,2,2,16,0,0,0.0008606314883545801,0,0,0.0,3
27,18574,11,1,1,3,16,1,0,0.0008606314883545801,0,0,0.0,3
28,18572,11,2,1,4,18,1,0,0.0009682104243989027,0,0,0.0,3
29,18568,14,3,1,4,22,1,0,0.0011833682964875478,0,0,0.0,3
30,18565,17,3,1,4,25,1,0,0.0013447367005540315,0,0,0.0,3
31,18565,17,3,1,4,25,1,0,0.0013447367005540315,0,0,0.0,3
32,18562,19,4,1,4,28,1,0,0.0015061051046205154,0,0,0.0,3
33,18557,22,5,1,5,33,1,0,0.0017750524447313217,0,0,0.0,3
34,18553,25,4,1,5,35,3,0,0.0018826313807756441,0,0,0.0,3
35,18548,27,5,2,6,40,3,0,0.0021515787208864503,0,0,0.0,3
36,18545,29,6,2,6,43,3,0,0.0023129471249529344,0,0,0.0,3
37,18539,35,6,2,6,49,3,0,0.0026356839330859017,0,0,0.0,3
38,18537,34,6,2,9,51,3,0,0.002743262869130224,0,0,0.0,3
39,18528,40,8,2,10,60,3,0,0.0032273680813296756,1,1,0.9900990099009901,3
40,18520,47,6,4,11,68,3,0,0.003657683825506966,2,2,0.9950248756218907,3
41,18512,50,7,5,14,76,3,0,0.004087999569684256,3,3,0.9966777408637875,3
42,18496,62,7,7,15,91,4,0,0.004894841590016675,4,4,0.9975062344139651,3
43,18475,79,7,8,17,111,5,0,0.0059706309504599,5,4,0.7984031936127745,3
44,18458,93,8,9,18,128,5,0,0.006885051906836641,5,4,0.7984031936127745,3
45,18441,105,10,9,20,144,6,0,0.0077456833951912215,6,4,0.6655574043261232,3
46,18426,117,11,9,22,159,6,0,0.00855252541552364,7,4,0.5706134094151213,3
47,18410,129,14,9,23,175,6,0,0.009413156903878221,7,5,0.7132667617689016,3
48,18390,143,18,8,24,193,8,0,0.010381367328277123,8,6,0.7490636704119851,3
49,18362,164,16,11,30,221,8,0,0.01188747243289764,8,7,0.8739076154806492,3
50,18336,184,15,14,33,246,9,0,0.01323220913345167,9,7,0.7769145394006659,3
51,18311,199,16,19,37,271,9,0,0.014576945834005702,10,8,0.7992007992007992,3
52,18270,227,21,21,42,311,10,0,0.01672852455489215,10,9,0.8991008991008991,3
53,18235,252,22,20,49,343,13,0,0.018449787531601314,11,10,0.9082652134423251,3
54,18188,289,22,21,54,386,17,0,0.020762734656554246,12,12,0.9991673605328892,3
55,18149,315,21,25,61,422,20,0,0.02269915550535205,15,14,0.9327115256495669,3
56,18105,344,22,32,67,465,21,0,0.025012102630304987,17,15,0.8818342151675485,3
57,18058,367,27,34,82,510,23,0,0.02743262869130224,20,16,0.7996001999000499,3
58,18005,404,29,38,91,562,24,0,0.03022968102845463,23,18,0.7822685788787483,3
59,17958,427,38,40,101,606,27,0,0.03259641762142972,26,18,0.6920415224913494,3
60,17893,461,45,43,113,662,36,0,0.03560862783067075,30,22,0.7330889703432188,3
61,17818,503,50,49,129,731,42,0,0.03932010112419988,33,25,0.757346258709482,3
62,17748,536,64,52,145,797,46,0,0.042870206013662523,36,30,0.8331019161344072,3
63,17676,577,67,63,160,867,48,0,0.046635468775213816,41,33,0.8046817849305048,3
64,17608,606,80,64,176,926,57,0,0.04980904738852133,47,35,0.74452244203361,3
65,17509,662,85,74,201,1022,60,0,0.054972836318648806,52,38,0.7306287252451452,3
66,17430,690,92,83,227,1092,69,0,0.0587380990802001,57,38,0.666549728117874,3
67,17341,728,112,93,241,1174,76,0,0.06314883545801732,62,41,0.6611836800516045,3
68,17228,782,128,109,260,1279,84,0,0.06879672960034425,67,45,0.6715415609610506,3
69,17114,850,135,126,276,1387,90,0,0.07460599214673767,71,49,0.6900436558231234,3
70,16993,919,145,145,291,1500,98,0,0.08068420203324189,78,56,0.7178566850403794,3
71,16890,955,148,168,318,1589,112,0,0.08547146468721424,85,61,0.7175626396894482,3
72,16789,997,151,184,338,1670,132,0,0.0898284115970093,93,68,0.7311041823459843,3
73,16647,1060,168,197,368,1793,151,0,0.09644451616373514,101,70,0.693000693000693,3
74,16497,1132,180,210,408,1930,164,0,0.10381367328277123,108,76,0.7036385519859272,3
75,16362,1191,185,232,436,2044,185,0,0.10994567263729761,115,79,0.6868967915833405,3
76,16206,1267,190,256,453,2166,219,0,0.1165079877360013,123,86,0.6991301520201609,3
77,16049,1359,188,265,474,2286,256,0,0.12296272389866064,133,92,0.6916773174949252,3
78,15894,1422,205,284,505,2416,281,0,0.1299553547415416,142,100,0.7041757622702627,3
79,15745,1464,216,298,565,2543,303,0,0.1367866171803561,150,105,0.6999533364442371,3
80,15591,1519,239,308,597,2663,337,0,0.14324135334301544,162,111,0.6851428924140486,3
81,15402,1606,245,325,631,2807,382,0,0.15098703673820665,171,116,0.6783229050932694,3
82,15209,1689,250,359,673,2971,411,0,0.1598085094938411,179,124,0.6926987319144182,3
83,15016,1771,252,387,711,3121,454,0,0.1678769296971653,190,129,0.6789116362296721,3
84,14819,1839,273,408,756,3276,496,0,0.17621429724060028,200,137,0.6849657517124144,3
85,14635,1892,302,414,809,3417,539,0,0.18379861223172503,207,138,0.66663446210328,3
86,14409,1976,330,438,846,3590,592,0,0.19310419019955893,217,146,0.6727800562186075,3
87,14171,2090,341,461,876,3768,652,0,0.20267871550750363,230,156,0.6782313812442937,3
88,13941,2166,357,488,935,3946,704,0,0.21225324081544833,240,158,0.65830590392067,3
89,13698,2255,381,510,974,4120,773,0,0.22161260825130438,253,167,0.6600529623335046,3
90,13442,2326,397,550,1042,4315,834,0,0.23210155451562584,264,174,0.6590659444718003,3
91,13180,2432,411,583,1079,4505,906,0,0.24232155343983647,279,185,0.663058671732196,3
92,12934,2516,431,616,1132,4695,962,0,0.25254155236404713,293,195,0.6655062967134228,3
93,12651,2625,442,656,1188,4911,1029,0,0.26416007745683395,307,206,0.6709879157030716,3
94,12408,2669,470,692,1250,5081,1102,0,0.2733042870206014,321,214,0.6666458988816548,3
95,12184,2696,474,731,1314,5215,1192,0,0.28051207573557096,335,221,0.6596818005432674,3
96,11909,2782,481,772,1375,5410,1272,0,0.2910010219998924,353,236,0.6685363020877596,3
97,11638,2825,495,808,1448,5576,1377,0,0.2999300736915712,370,249,0.6729547850058106,3
98,11381,2878,503,836,1509,5726,1484,0,0.30799849389489536,386,259,0.6709670733918811,3
99,11110,2941,524,864,1568,5897,1584,0,0.31719649292668495,401,262,0.653350290516446,3
100,10824,2998,525,920,1646,6089,1678,0,0.3275240707869399,417,274,0.657058583727009,3
101,10562,3019,551,955,1712,6237,1792,0,0.33548491205421976,431,277,0.6426765040254286,3
102,10309,3027,581,986,1775,6369,1913,0,0.34258512183314505,444,280,0.6306164275579379,3
103,10050,3056,612,1011,1829,6508,2033,0,0.35006185788822547,461,291,0.6312227500488059,3
104,9826,3012,637,1044,1911,6604,2161,0,0.35522564681835295,476,298,0.6260372681246192,3
105,9578,3017,670,1074,1962,6723,2290,0,0.36162659351299015,493,313,0.6348755603334618,3
106,9350,3005,675,1111,2030,6821,2420,0,0.366897961379162,505,318,0.6296905011781945,3
107,9138,2971,669,1172,2104,6916,2537,0,0.3720079608412673,518,323,0.623540086098724,3
108,8922,2942,676,1206,2163,6987,2682,0,0.3758270130708407,535,337,0.6298947683220875,3
109,8695,2915,658,1263,2215,7051,2845,0,0.37926953902425903,548,343,0.6259009872082626,3
110,8469,2879,650,1301,2285,7115,3007,0,0.38271206497767735,565,358,0.633617104122051,3
111,8241,2869,650,1331,2331,7181,3169,0,0.38626216986714,578,366,0.63320703794052,3
112,8032,2830,680,1353,2349,7212,3347,0,0.387929643375827,593,372,0.6273081398290079,3
113,7818,2810,669,1380,2387,7246,3527,0,0.3897584852885805,608,380,0.6249897205638065,3
114,7643,2737,668,1394,2414,7213,3735,0,0.3879834328438492,625,393,0.6287899393609703,3
115,7457,2675,657,1405,2447,7184,3950,0,0.3864235382712065,640,403,0.6296776612865425,3
116,7253,2608,669,1429,2481,7187,4151,0,0.38658490667527295,653,407,0.6232676375553208,3
117,7095,2524,646,1474,2500,7144,4352,0,0.38427195955032006,670,419,0.6253638005402905,3
118,6950,2452,642,1475,2504,7073,4568,0,0.3804529073207466,685,428,0.6248083969577086,3
119,6795,2392,628,1476,2507,7003,4793,0,0.3766876445591953,701,434,0.6191067174505357,3
120,6637,2343,616,1503,2531,6993,4960,1,0.3761497498789737,717,442,0.6164488640325797,3
121,6503,2296,597,1488,2514,6895,5192,1,0.3708783820128019,733,453,0.6179997544371837,3
122,6348,2261,611,1472,2483,6827,5415,1,0.3672206981872949,752,465,0.6183428411856225,3
123,6203,2201,612,1448,2471,6732,5655,1,0.3621106987251896,770,477,0.6194724743834495,3
124,6075,2112,604,1433,2482,6631,5884,1,0.3566779624549513,784,484,0.617339064552748,3
125,5928,2058,587,1451,2462,6558,6104,1,0.35275133128933356,800,493,0.6162422969712879,3
126,5796,2024,548,1457,2425,6454,6340,1,0.3471572266150288,814,497,0.6105576098573727,3
127,5681,1956,541,1450,2397,6344,6565,1,0.34124038513259103,828,503,0.607480585983261,3
128,5552,1889,537,1464,2373,6263,6775,1,0.336883438222796,841,503,0.5980903913152044,3
129,5440,1831,522,1437,2346,6136,7014,1,0.3300521757839815,853,514,0.6025720683227629,3
130,5312,1791,522,1399,2303,6015,7263,1,0.3235436501533,868,524,0.6036796811096646,3
131,5213,1717,531,1397,2256,5901,7476,1,0.3174116507987736,884,530,0.5995407291772717,3
132,5105,1656,538,1377,2216,5787,7697,2,0.31127965144424724,900,537,0.5966600371106988,3
133,4998,1601,530,1359,2184,5674,7917,2,0.305201441557743,914,542,0.5929913239461275,3
134,4895,1525,540,1338,2135,5538,8155,3,0.29788607390672905,927,543,0.5857541989838297,3
135,4791,1477,541,1302,2081,5401,8396,3,0.290516916787693,939,545,0.5803985048082555,3
136,4696,1432,518,1286,2043,5279,8613,3,0.2839546016889893,951,547,0.5751779686859234,3
137,4596,1419,477,1265,1983,5144,8848,3,0.2766930235059975,967,549,0.5677293926639848,3
138,4486,1408,464,1222,1910,5004,9098,3,0.26916249798289493,983,556,0.565609708955148,3
139,4404,1374,443,1208,1862,4887,9297,3,0.2628691302243021,992,556,0.5604782209856756,3
140,4319,1332,411,1216,1819,4778,9491,3,0.2570060782098865,1005,565,0.562183460861086,3
141,4231,1306,392,1198,1787,4683,9673,4,0.2518960787477812,1015,567,0.5586151860572802,3
142,4137,1288,377,1165,1745,4575,9874,5,0.24608681620138778,1027,572,0.5569566021752466,3
143,4022,1294,372,1146,1702,4514,10050,5,0.24280565865203593,1038,573,0.5520178032966927,3
144,3933,1276,353,1124,1659,4412,10241,5,0.2373191329137755,1051,579,0.5508986593847822,3
145,3836,1254,368,1077,1609,4308,10442,5,0.23172502823947072,1062,583,0.5489590493498178,3
146,3748,1238,352,1059,1552,4201,10637,5,0.22596955516109946,1071,587,0.5480807835594439,3
147,3650,1222,357,1026,1534,4139,10796,6,0.22263460814372546,1085,590,0.5437737901033171,3
148,3564,1195,348,1013,1501,4057,10964,6,0.21822387176590824,1096,591,0.5392286566728406,3
149,3461,1185,353,992,1454,3984,11140,6,0.21429724060029046,1103,589,0.5339933454819086,3
150,3389,1149,340,975,1425,3889,11307,6,0.20918724113818515,1114,596,0.5350041741097477,3
