ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SPERFICIEAREATOTALE,SPERFICIEAREALIBERA,VOLUME
201819,CNAA83002L,41790005,"5.294,00","4.350,00",5290
201819,PNEE82402Q,930340001,"5.940,00","5.125,00",4000
201819,BGMM82202Q,160630001,-,-,-
201819,RMRC093012,580820544,-,-,22580
201819,BNAA825028,620070076,"7.000,00","5.900,00",6960
201819,VRMM851019,230912173,"5.967,00","4.197,00",15554
201819,PREE82305V,340080119,"4.000,00",-,3986
201819,RMEE82501A,580910336,"3.390,00","1.265,00",32125
201819,MEAA88601R,830973790,"3.065,00","1.415,00",13290
201819,AOEE015020,70133900,"512,00",-,5770
201819,KRRC00202R,1010170956,"4.000,00",-,15000
201819,IMMM80502A,80590141,"2.823,00","1.002,00",11293
201819,TORC053013,12720223,"3.800,00",-,32897
201819,CERI03202B,610220121,-,-,-
201819,PGAA847077,540230001,-,-,-
201819,ISPC003019,940520156,"3.500,00","2.460,00",9175
201819,BAIC81300T,720061630,"4.313,00","2.193,00",18958
201819,SATA06701T,650500516,"16.779,00",-,3486
201819,LUAA83104X,460185003,"1.150,00",-,1530
201819,CEMM8AY019,610881722,"11.349,56","7.689,15",3300
201819,PNPC00101B,930330040,"3.200,00",-,9000
201819,LTEE81402T,590260654,"2.260,00","1.500,00",2600
201819,BATD057012,1100030775,"30.150,00","23.000,00",19500
201819,CEEE88805R,610390989,"2.980,00","2.370,00",2440
201819,AGEE850024,840274825,"750,00",-,2437
201819,FRTF02050B,600190589,"5.457,00","300,00",11802
201819,TSEE807031,320040005,"700,00","575,00",875
201819,CEIC868009,610030610,"3.200,00","1.032,00",2023
201819,PESL011016,680270495,"9.647,00",-,1365
201819,TOEE89801G,10080004,"12.573,00","9.338,00",13152
201819,RMEE8EJ01V,580910496,"4.595,00","2.838,00",21786
201819,POMM81001C,1000040001,"17.925,00","16.744,00",6866
201819,CTIC89100L,870372935,"4.480,00","3.382,00",8586
201819,CAAA09303G,920090019,"1.650,00","1.143,00",2028
201819,KREE83201E,1010170686,"6.000,00",-,5000
201819,REAA821021,350380043,"5.230,00","4.280,00",4400
201819,NAAA8AM03T,630861281,"2.000,00","800,00",5674
201819,NAMM8AG01B,630220004,-,-,-
201819,BSIC878006,170290370,"18.127,00","9.883,00",36750
201819,VEMM875016,270423502,"6.635,00","4.646,00",15503
201819,RMIC8BJ00G,580431226,"9.092,00",-,8700
201819,BSPS05000X,171701325,"32.206,00","26.656,00",1160.25
201819,PAEE012006,820534187,"1.500,00",-,6007
201819,MNEE820028,200620072,"1.680,00","1.086,00",3500
201819,VIAA87304R,240692836,"1.996,00","1.662,00",2739
201819,TOTF013016,12720314,-,-,-
201819,FOEE820019,400120151,"1.566,00","1.262,00",2311
201819,UDEE827038,300070001,"8.980,00","8.900,00",6480
201819,NATD130003,630600086,"17.008,00","13.042,00",54167
201819,PZAA84008T,760920320,"1.860,00","973,00",4188
201819,CSAA8AL048,780450429,"2.376,00",-,8982
201819,REIC819003,350030216,"3.144,00",-,1800
201819,VAAA878013,120700368,"2.233,40",-,26443
201819,BSEE87105N,172050471,"2.450,00","55,00",3100
201819,TEEE841017,670250203,"1.768,00","418,00",18886
201819,NAPC180005,630490121,"4.500,00","3.200,00",24266
201819,GOMM814015,310070027,"2.700,00","2.200,00",6500
201819,PAAA85601P,820534264,"320,00","125,00",780
201819,CZAA83103L,791100687,"3.225,00","1.694,00",1656.9
201819,GEEE86004E,100250135,"1.159,00","563,00",11324
201819,SREE81401D,890014186,"5.500,00","4.035,00",8027
201819,VEIC85800B,270292722,"7.970,00","5.803,00",16713
201819,TOAA8BB015,12650002,"6.367,00","4.383,00",20000
201819,MNAA82704X,200310193,"2.775,00","2.253,00",2350
201819,GEMM841011,100250036,"6.381,00","4.926,00",13515
201819,CARA004014,1110420587,"12.568,00","11.944,00",2937
201819,PDPS02901X,280604184,"23.640,00","16.400,00",11750
201819,TVEE88204D,260872961,"3.157,00","2.517,00",3968
201819,TAAA822016,730250121,"4.800,00","1.700,00",7550
201819,PAAA017037,820534531,"8.240,00","4.980,00",5350
201819,AVPS12000T,640080009,"7.170,00",-,2200
201819,CSMM885017,780291102,"1.200,00","700,00",2000
201819,FIIC809007,480200003,"7.000,00","4.000,00",4300
201819,RGMM809014,880063153,"220,00","50,00",518
201819,PDEE86401P,281032224,"673,00",-,5133
201819,UDTF01401P,301210018,"2.527,00","1.364,00",12705
201819,PDMM87802L,280952820,"4.000,00","2.624,00",4988
201819,TOEE85403X,12930001,"2.500,00","900,00",13000
201819,MOEE040016,360222000,"2.500,00",-,20600
201819,CSRI068018,780251045,"6.000,00","3.359,00",18150
201819,ROAA802013,290300947,"2.083,00","1.375,00",3915
201819,PDEE84802T,280451317,"1.678,00","1.227,00",4059
201819,MIAA8B504Q,152240258,"320,00",-,-
201819,MEIC88200L,830482962,"4.509,00","2.023,00",28487
201819,AGTA012016,840414611,"12.600,00","8.000,00",5309
201819,ATEE812021,50590001,"1.485,00","1.170,00",2550
201819,AVAA80703X,640320001,"1.100,00","562,00",4082
201819,NAIC8C4004,630840005,-,-,-
201819,ENMM81801V,860182945,"9.500,00","7.572,00",16662
201819,COPS001012,131450925,"4.800,00",-,35000
201819,MEAA86109R,830483379,"10.830,00","9.230,00",7075
201819,NAEE333266,630341616,"16.533,00","12.133,00",8162
201819,MORI00901V,360300326,"4.944,50","1.650,00",40522.35
201819,CZEE850059,791600448,"580,00","220,00",800
201819,PVMM80302P,180500278,"2.398,00",-,-
201819,BSAA88901D,170811018,"2.714,00","2.180,00",1548
201819,RMAA8GC01E,580910019,"5.095,00","3.285,00",47512
201819,PGRI02901A,540010665,"8.100,00","4.100,00",20649
201819,GEAA852017,100250033,"2.173,00","1.394,00",13158
201819,FIAA861059,480380008,"648,00","469,00",537
201819,RMEE8C5011,580070665,"2.758,00","1.545,00",9807
201819,PEMM81903C,680100950,"2.632,00","1.781,00",2155.4
201819,CAIS00600Q,1110421429,"5.285,00","3.714,00",15428
201819,ROEE811013,290032614,"3.500,00","2.273,00",5296
201819,BAEE834011,720020366,"5.840,00","3.850,00",12350
201819,TSRI00201D,320060130,"4.703,00",-,19437
201819,CAMM89401C,920740656,"1.143,00","663,00",3282
201819,SSRI011028,900491177,"3.247,00","1.950,00",9098
201819,MIEE8FG01X,151680581,"7.150,00","4.502,00",21380
201819,PSAA810042,410690648,-,-,-
201819,RCEE83916T,800390405,"1.953,00",-,1353
201819,CBTH01801L,700780241,"1.693,00",-,23422
201819,LETD047016,750392227,"7.750,00","4.638,00",24670
201819,VEAA832014,270342698,"5.920,00","4.892,00",3600
201819,NAEE03801E,630492102,"1.500,00","500,00",18000
201819,RMEE8GZ01P,580790831,"2.095,00","1.162,00",4878
201819,ANEE82601B,420180249,"14.736,00","10.320,00",26426
201819,NARI084011,630590046,"1.963,00","312,00",9605
201819,ARRI012013,510040004,"1.860,00","840,00",24389
201819,CTEE89601T,870152299,"12.290,00","8.915,00",15845
201819,LEMM81902N,750451266,"1.900,00",-,9000
201819,ANEE80502B,420410384,-,-,8737
201819,PVRA02000D,181021773,"3.000,00","500,00",19377
201819,PARH014014,820104849,"10.856,00","6.342,00",16980
201819,MISL10601P,1080500005,"101.550,00","62.450,00",21930
201819,MCAA809038,430520203,"1.000,00","680,00",560
201819,NAIC8GV00A,630330334,"8.064,00","5.366,00",12613
201819,TEAA81603B,670140068,"1.320,00","1.065,00",1581
201819,AQEE052005,660990315,"7.589,00","6.039,00",13880
201819,AVIC81800B,640830002,"6.500,00","4.080,00",9000
201819,FGAA868039,710040202,"2.960,00","1.495,00",4230
201819,MNAA812013,200210039,"5.590,00","4.501,00",2019
201819,BGRI01201V,160771238,"31.240,00","22.818,00",11660
201819,RIEE82102D,570590114,"2.300,00","1.620,00",3050
201819,CRIC81800X,190840185,"6.391,00","4.719,00",15399
201819,REEE84403X,350300254,"10.062,97","980,85",7020.56
201819,TOAA122057,11300003,"9.700,00","6.264,00",13500
201819,NAAA8CM011,630490018,"7.000,00","4.900,00",18900
201819,RNAA01503G,990141030,"1.560,00","1.200,00",1785
201819,TEAA84201T,670370123,"2.400,00","710,00",4894
201819,MOEE81302T,360261234,"1.000,00",-,8000
201819,ALEE82305D,60720001,"460,00",-,1564
201819,AQPS050001,660250001,-,-,-
201819,CEMM8AC016,610220043,"5.456,24","2.217,72",1740.54
201819,MTEE81701T,770180063,"1.430,00","1.338,00",6353
201819,MOAA82001P,360080254,"4.856,00","3.944,00",4338
201819,RMEE8AY014,580035634,-,-,-
201819,CRPS01301B,190353182,"8.626,00","4.869,00",27277
201819,ROPS01000P,290414130,"18.956,00","15.124,00",23749
201819,CSIC8A000R,781500950,"2.200,00","864,00",7500
201819,GRAA822035,530220001,"1.610,00","1.108,00",3665
201819,VREE88402P,230912018,"4.437,00","2.895,00",12076
201819,ALEE83602C,60010005,"3.431,00","604,00",9500
201819,TOMM886018,11270002,"3.836,00","2.651,00",6446
201819,BAEE88501T,720480494,"2.700,00","1.700,00",6000
201819,RMAA8DG023,580340731,"2.000,00","1.352,00",7309
201819,CSIC819007,780130070,"4.366,00","2.126,00",8990
201819,VRIC84200D,230483120,"11.130,00","8.730,00",16800
201819,NAAA8GH04T,630410001,"2.420,00","1.930,00",154043
201819,CZEE843023,790070520,"1.900,00","1.300,00",340
201819,CZMM849021,790600185,"2.062,00","1.282,00",8131.6
201819,GOAA81005T,310070006,"1.825,00","1.365,00",1955
201819,RMMM8BX01T,580911115,"203,00",-,630
201819,NAEE8BM03N,630840013,"957,60","549,20",4165.7
201819,VREE861011,230811048,"4.285,00","2.766,00",20493
201819,CEIC8AN00R,610480328,"5.291,00","3.113,00",18920
201819,RMEE8DX039,581161034,"1.115,00","500,00",3080
201819,CEAA8AR022,610491350,"6.621,00","4.159,00",14605
201819,BGEE84801X,160700261,"1.385,00","794,20",5579.23
201819,VTRC00650C,560211975,"2.823,03",-,9316
201819,GEEE859028,100250050,"904,00","607,00",4455
201819,BRMM80101P,740181252,"1.812,00","981,00",1593
201819,CTMM8AB01L,870151453,"5.783,00","2.423,00",23520
201819,RMMM8GC01P,580911339,"2.750,00","930,00",18774
201819,CSEE87001E,780790930,"1.100,00","350,00",1510
201819,BARC04301R,1100011557,"15.950,00","10.780,00",33095
201819,CSAA836074,780710195,"500,00","319,00",670
201819,CTMM86701R,870151467,"1.691,00","1.163,00",3983
201819,BAMM089004,1100030554,"9.100,00","5.883,60",21531.92
201819,RMAA8FU01Q,580910050,"5.179,00","3.370,00",11035
201819,APIC840006,1090060264,"2.070,00","720,00",8727
201819,FREE80401E,600420593,"3.204,00","1.930,00",1440
201819,MEEE87108G,830483104,"660,00","367,00",1347
201819,FRAA85701T,600680211,"1.320,00","852,00",3084
201819,POPS02000G,1000050012,"7.460,00",-,2427.19
201819,FISL03201Q,480170021,"5.847,00","4.447,00",25504.48
201819,NAIC8FA00C,630451020,"2.500,00","1.500,00",120
201819,FEMM807019,380080113,"3.160,00",-,7509
201819,CREE812046,190730205,"560,00","200,00",1150
201819,BSIS03300R,170920928,"7.615,00","3.507,00",20159
201819,MIEE83403P,1080240912,"7.064,00","5.844,00",10141
201819,MIEE81901E,151460429,"2.821,00",-,23075
201819,ISIC829002,940020132,"2.000,00","816,00",8288
201819,CRMM817026,190413234,"5.694,00","3.981,00",7285
201819,SSAA80602T,900170201,"6.747,00","5.563,00",10065
201819,CREE825037,190120002,"2.520,00","1.343,00",19787
201819,BAMM883026,720081534,"4.400,00","3.100,00",1200
201819,BOIC832006,370620374,"5.000,00","3.542,00",9446
201819,RNEE804039,990170165,"5.254,00","3.785,00",4407
201819,TOAA852022,11060001,"4.415,00",-,13970
201819,NAAA8DS021,630110003,"2.376,00",-,4768.76
201819,RMIC805003,580910378,"3.278,00","1.111,00",35043
201819,PAEE11300V,820791793,"3.385,00","2.049,00",11675
201819,UDEE85404N,301210006,"2.200,00","1.600,00",2600
201819,PGTD01801E,540350655,"14.420,00","11.760,00",9940
201819,PAEE897016,820534447,"6.125,00","4.100,00",2880
201819,VAEE84001T,121070165,"6.656,00","5.178,00",1937
201819,AGMM85801L,840174170,"4.400,00","2.208,00",2897
201819,GOEE814027,310070021,-,-,3360
201819,PAAA83006Q,820824548,"900,00","474,00",2772.14
201819,TOAA8AL03C,10860013,"2.586,00","720,00",18560
201819,CTEE036006,870032482,"3.890,00","2.270,00",11840
201819,RCMM86601C,800880590,"5.235,00","3.719,00",7700
201819,ALPS01000P,60030001,"3.350,00",-,32446
201819,BNEE83902B,620700001,"2.047,00",-,2775
201819,TARI03701V,730130319,"10.250,00","6.420,00",14812
201819,MNAA809039,200250067,"2.533,00","1.966,00",2268
201819,FIAA820042,480150003,"1.620,00","1.248,00",1860
201819,REMM84601C,350330209,"3.780,00","2.600,00",12380
201819,MIAA877019,151590327,"3.054,00","2.324,00",2625
201819,CZPS00701B,790291138,"2.900,00","2.300,00",4200
201819,MOEE825013,360060148,"3.710,00","1.524,00",22623
201819,SPRC007027,110150166,"485,40",-,5300
201819,MIMM8EX018,1080501410,"13.351,00","10.947,00",16389
201819,RMEE86602N,580150690,"4.560,00","2.916,00",9548
201819,LTAA84901E,590110156,"4.590,00","3.900,00",3105
201819,CSMM80201V,780490922,"600,00",-,2760
201819,CZAA814051,790830562,"1.233,00",-,4057
201819,GOAA80102X,310150002,"4.570,00","3.489,00",3677
201819,SREE838023,890111292,"3.050,00","1.723,00",3949
201819,CLEE829034,850130966,"3.858,00","2.132,00",9386
201819,AGIC846009,840031381,"1.401,00","386,00",13600
201819,MEEE80503B,830173778,"715,00","214,00",5923.1
201819,VBEE81208G,1030530001,"3.415,00","2.559,00",4682
201819,SOMM822018,140091400,"7.030,00",-,5900
201819,NUMM864015,910371192,"5.025,00","3.973,00",11467
201819,TVEE84802X,260280816,"7.170,00","5.970,00",7200
201819,LOMM81201A,980341278,"3.825,00","1.325,00",25000
201819,PNPC00101B,930330034,"14.820,00","6.727,00",19890
201819,SATD034011,650140500,"7.412,00","4.897,00",27210
201819,BSIC88400D,170291231,"10.500,00","7.897,00",25545
201819,UDAA83801B,300480005,"4.700,00","3.184,00",2600
201819,REEE830021,350390178,"2.083,00",-,6250
201819,VREE837014,230221412,"9.433,00","6.940,00",6611
201819,LEIC8AK00R,750880572,"2.397,00","2.609,00",5048
201819,MIEE8AE039,1080332756,"5.000,00","3.180,00",7043
201819,VAMM326005,121330884,"11.140,00","7.897,00",26735
201819,BGEE88803C,162340260,"3.966,00","2.878,00",11512
201819,PAMM812015,820304056,"4.740,00","3.001,32",7664.23
201819,RMEE8EX02V,580910348,"9.398,00","7.000,00",15576
201819,LEMM896012,750520142,-,-,-
201819,MIIC8FA00V,151920671,"5.192,00",-,13291
201819,GREE81902D,530210206,"4.332,00","2.566,00",9911
201819,PAEE81601D,820451866,"7.648,00","5.835,00",18276
201819,AVMM86002X,641081220,"1.600,00","700,00",4500
201819,BGAA888015,160800037,"3.000,00","2.148,00",4374
201819,TVMM85002V,260252771,"3.859,00","2.612,00",12057
201819,CAAA046021,1110340869,"2.913,00","1.629,00",9380
201819,NAAA8CJ02E,630511258,"9.508,00","7.551,00",13879
201819,TAMM830019,730270639,"1.800,00","630,00",5845
201819,LUIS01900D,460055005,"14.925,00","11.659,00",32987
201819,PAAA8AR02R,820534212,"380,00","100,00",952
201819,CSMM827017,780830342,"1.500,00","1.850,00",7500
201819,NAMM8B801T,630890006,"8.900,00","5.000,00",14000
201819,BOCT708006,370591000,"6.030,00","2.217,00",26125
201819,MIIS09300E,151463709,"92.414,00","68.750,00",103016
201819,BGRA027011,162190665,"12.395,00","8.751,00",17224
201819,ORMM812021,950311125,"5.710,00","2.412,00",4697
201819,TOAA8AZ019,12720210,"10.210,00","7.236,00",6503
201819,RGTA01750A,880121084,"13.765,00","7.345,00",42199.46
201819,NAIC8F600G,630801794,"6.302,00","4.084,00",2137
201819,AVIS00300T,641140001,"11.000,00","7.060,00",15762
201819,APTF01101V,440070706,-,-,-
201819,RIAA81602R,570590006,"2.300,00","1.588,00",3220
201819,FRIC849002,600740515,"7.000,00","4.609,00",19049
201819,VAEE878029,120700192,"9.300,00","6.225,00",10238
201819,FGMM84601E,710200325,"6.200,00","4.750,00",13920
201819,LCEE823069,970130026,"6.817,00","4.458,00",2808
201819,MIAA8BF01C,151080054,"8.732,00","5.882,00",5700
201819,SRIC86200R,890174861,"4.500,00","2.378,00",15521
201819,SRAA82102C,890093511,"6.015,00",-,14052
201819,PDAA89306P,280092234,"2.445,00",-,2431.25
201819,BREE806042,740071772,"1.215,00","815,00",1400
201819,MSEE82103C,450100138,"2.306,00","1.031,00",5043
201819,CERI02951X,610021350,"19.278,00",-,6365
201819,MEAA85101T,830483051,"1.250,00","885,00",1898
201819,SREE86301P,890104769,"5.720,00","2.036,00",2012
201819,RMMM672004,580911579,"860,00",-,27900
201819,PCEE005019,330320060,"4.900,00",-,19950
201819,CHTD04000G,690990434,"8.737,00",-,26882
201819,SSTL02901D,900640430,"24.400,00","14.612,00",31272
201819,RMPC14000N,580911199,"2.800,00",-,1486
201819,ROEE809035,290472633,"7.300,00","5.450,00",13500
201819,SSRI003018,900640454,"21.300,00","13.715,00",26279
201819,RMMM8FV01Q,580911114,"9.212,00","5.684,00",14860
201819,NAEE21404V,630790003,"900,00",-,1987
201819,MIIC8A0002,152090050,"3.512,00","3.512,00",22272
201819,BAEE19801T,1100010383,"4.080,00","3.080,00",9200
201819,POEE812037,1000050080,"7.077,00","5.274,00",11990
201819,MIEE8BT02A,151701593,"6.590,00",-,4341
201819,SAMM8BL015,651540152,"4.530,00","2.739,00",8857
201819,CTMM894015,870152027,"6.740,00","4.996,00",15414
201819,VEEE86004L,270382435,"5.545,00","3.944,00",7639
201819,CEMM89501P,610091715,"4.400,00",-,3076
201819,SAMM8AX01T,651580987,"5.750,00","3.105,00",18800
201819,PTIC82000Q,470090012,"4.899,00","3.586,00",9112
201819,MIEE8FG021,151680583,"3.847,00","2.593,00",6779
201819,SIAA82803X,520250001,"1.070,00","980,00",5900
201819,BSAA8AE01X,171970121,"2.800,00","2.183,00",5833
201819,CEEE85902N,610670272,"4.000,00","2.270,00",4480
201819,LEIS039001,750222196,"14.818,00","9.964,00",19377
201819,PVEE810108,181423112,"1.345,00","1.100,00",1350
201819,RGCT702005,880063660,"5.770,00","3.775,00",5040
201819,RIMM82101B,570590821,"114,00",-,375
201819,CAAA887026,1110351019,"2.500,00","2.000,00",2300
201819,CNEE812017,40900001,"320,00",-,960
201819,PAIS03600R,820534749,"2.400,00","180,00",9875
201819,CTRI03201L,870042498,"4.985,00","970,00",19975
201819,RIIC80900Q,570120576,"3.400,00","2.100,00",4758
201819,REEE855018,350400165,"10.264,00","7.496,00",9688
201819,CTEE8AY02N,870172310,"7.200,00","4.896,00",6405
201819,SPAA80802R,110130091,"807,00",-,1700
201819,PAEE8AR011,820534204,"1.392,00","758,00",7925
201819,PZAA878077,760310618,"866,00","100,00",2858
201819,BAEE175015,1100091640,"5.750,00",-,27693
201819,PAAA876032,820534340,"4.700,00",-,13448
201819,LUIC84200A,460215001,"11.155,00",-,8000
201819,TOAA83801P,13150003,"1.120,00","2.320,00",4000
201819,ENEE061017,860122747,"2.238,00","1.250,00",8983
201819,MNEE80302E,200151008,"12.313,00","8.969,00",26334
201819,MIAA8C401B,151460382,"11.077,00",-,47917
201819,TOEE82501T,10930004,-,-,2324
201819,RCAA806158,800630256,"2.100,00","3.500,00",13440
201819,FGAA87803X,710600178,"450,00","162,00",866
201819,VEIC81900R,270051062,"12.060,00","8.950,00",19540
201819,FOEE01908D,400070880,-,-,-
201819,RMTF350007,580911712,-,-,3633
201819,CATD100508,920151467,"17.500,00","12.082,00",32053
201819,MITF092017,152431581,"27.400,00","23.200,00",32300
201819,CBEE83303P,700500062,"2.375,00","2.400,00",9425
201819,RIEE810045,570050071,"3.000,00","2.400,00",2100
201819,ALEE823019,61790003,-,-,2488
201819,BOAA83002C,370470374,"750,00","7.100,00",2700
201819,REEE81002Q,350330049,"4.400,00","3.450,00",4590
201819,MTIS00100A,770160677,"5.400,00","2.480,00",17880
201819,COEE85203C,130750122,"6.640,00","4.227,00",18414
201819,MIIS096002,150931478,"30.960,00","43.280,00",124500
201819,UDEE819028,300310003,"15.240,00","12.880,00",9850
201819,TAAA861051,730130083,"5.173,00",-,17560
201819,VARC023015,120700002,"1.550,00","980,00",2300
201819,PVPS02000X,181820322,"4.520,00","2.520,00",13150
201819,MIEE8DD017,151462881,"858,00",-,4676
201819,PARA00701R,820221920,"7.352,00","6.502,00",4027
201819,CTAA850039,870471013,"11.200,00","9.508,00",17700
201819,RMEE8B301P,581143594,"9.500,00",-,12900
201819,MIMM87501T,1080231239,"17.415,00","14.030,00",21310
201819,ALAA81204R,61550001,"2.300,00",-,6398
201819,LUAA814013,460045000,"1.357,00",-,1235
201819,CEAA8AT012,610491327,"4.380,00","1.380,00",6525
201819,PAPM010003,820534856,"963,00","155,00",5702
201819,CZAA87308X,790680366,"450,00",-,2020
201819,PRTD00301T,340140238,"5.872,00","2.728,00",17400
201819,PSMM816012,410140248,"2.808,00","708,00",7475
201819,PDTE029017,280604184,"23.640,00","16.400,00",11750
201819,PTAA81403B,470140519,"572,00","250,00",1478
201819,TOMM86701V,11200019,"2.820,00","1.770,00",12600
201819,AVAA857042,640750004,"4.270,00","3.352,00",6702
201819,CTEE815015,870032869,"6.350,00","4.806,00",3800
201819,ANIC819006,420020335,"17.226,00","15.000,00",13500
201819,FGMM86801B,710040309,"7.600,00","3.830,00",26900
201819,BSMM880017,170290405,"7.213,00","5.034,00",1617
201819,LITD00401G,490120004,"7.418,00","3.618,00",10775
201819,LEPS04000E,750292310,"13.160,00","10.546,00",15718
201819,TOMM8AW012,12490010,"12.686,00","10.218,00",19758
201819,RGEE80501T,880033360,"1.554,00","407,00",2010
201819,CTIS03300R,870042063,"17.400,00","10.685,00",2260
201819,SAEE010004,650070001,"8.253,00","5.085,00",10554
201819,BSIS01300G,171250006,"43.800,00","35.550,00",1892
201819,BSEE899019,170800717,"5.200,00","3.403,00",16968
201819,VIEE88704X,240851635,"2.247,00","1.640,00",6159
