"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
164,11011,12,4,6,5,27,129,0,0.0024178382734843734,803,18,0.022415661075204544,1
165,11009,14,3,6,5,28,130,0,0.00250738783916898,808,17,0.021039343572480537,1
166,11009,12,2,7,7,28,130,0,0.00250738783916898,817,17,0.02080757885460398,1
167,11008,12,2,7,8,29,130,0,0.0025969374048535865,822,19,0.023114074038028735,1
168,11008,11,2,6,9,28,131,0,0.00250738783916898,831,18,0.021660389164991998,1
169,11007,9,3,7,10,29,131,0,0.0025969374048535865,834,15,0.017985395858562847,1
170,11006,10,3,5,8,26,135,0,0.002328288707799767,838,12,0.014319638190475055,1
171,11006,9,1,6,8,24,137,0,0.0021491895764305545,843,13,0.015420932136036345,1
172,11005,10,1,6,8,25,137,0,0.002238739142115161,847,15,0.017709354080825492,1
173,11005,10,1,6,7,24,138,0,0.0021491895764305545,855,14,0.016374077496169634,1
174,11004,11,1,6,7,25,138,0,0.002238739142115161,862,13,0.015081031542557511,1
175,11002,13,1,6,7,27,138,0,0.0024178382734843734,869,13,0.014959551673743686,1
176,11001,13,2,6,7,28,138,0,0.00250738783916898,877,13,0.014823092097011437,1
177,11001,12,2,5,8,27,139,0,0.0024178382734843734,886,14,0.01580117605896096,1
178,11001,9,2,4,11,26,140,0,0.002328288707799767,893,12,0.013437699465851447,1
179,11001,8,2,5,11,26,140,0,0.002328288707799767,900,10,0.011110987655692715,1
180,11000,9,1,6,10,26,141,0,0.002328288707799767,907,11,0.012127760443655527,1
181,10998,9,2,6,10,27,142,0,0.0024178382734843734,910,11,0.01208777925517302,1
182,10997,9,3,5,10,27,143,0,0.0024178382734843734,918,11,0.01198244027842834,1
183,10994,11,3,4,11,29,144,0,0.0025969374048535865,924,11,0.011904633066741702,1
184,10994,10,1,6,12,29,144,0,0.0025969374048535865,931,10,0.010741023189869067,1
185,10993,11,1,4,11,27,147,0,0.0024178382734843734,937,13,0.013873918101194224,1
186,10992,12,1,4,11,28,147,0,0.00250738783916898,941,11,0.011689567592267882,1
187,10990,13,1,4,11,29,148,0,0.0025969374048535865,948,12,0.012658094323899537,1
188,10989,12,1,4,13,30,148,0,0.002686486970538193,953,13,0.013640990126021763,1
189,10988,12,2,3,13,30,149,0,0.002686486970538193,961,13,0.013527434678099083,1
190,10987,11,2,2,15,30,150,0,0.002686486970538193,970,13,0.013401923691508335,1
191,10987,10,3,2,14,29,151,0,0.0025969374048535865,978,12,0.01226981319209415,1
192,10986,10,2,2,14,28,153,0,0.00250738783916898,986,12,0.012170261964888794,1
193,10986,9,2,3,13,27,154,0,0.0024178382734843734,992,14,0.014112760960070967,1
194,10983,11,2,2,14,29,155,0,0.0025969374048535865,1000,13,0.012999870001299986,1
195,10983,11,2,2,13,28,156,0,0.00250738783916898,1005,14,0.013930209649655228,1
196,10982,11,3,2,11,27,158,0,0.0024178382734843734,1013,14,0.013820199208300016,1
