"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W32","Vidin","Number","Males","90 years or over","1"
"2020W33","Vidin","Number","Males","90 years or over","0"
"2020W34","Vidin","Number","Males","90 years or over","0"
"2020W35","Vidin","Number","Males","90 years or over","1"
"2020W36","Vidin","Number","Males","90 years or over","0"
"2020W37","Vidin","Number","Males","90 years or over","0"
"2020W38","Vidin","Number","Males","90 years or over","1"
"2020W39","Vidin","Number","Males","90 years or over","1"
"2020W40","Vidin","Number","Males","90 years or over","0"
"2020W41","Vidin","Number","Males","90 years or over",":"
"2020W99","Vidin","Number","Males","90 years or over",":"
"2020W28","Montana","Number","Males","90 years or over","1"
"2020W29","Montana","Number","Males","90 years or over","1"
"2020W30","Montana","Number","Males","90 years or over","2"
"2020W31","Montana","Number","Males","90 years or over","1"
"2020W32","Montana","Number","Males","90 years or over","1"
"2020W33","Montana","Number","Males","90 years or over","0"
"2020W34","Montana","Number","Males","90 years or over","1"
"2020W35","Montana","Number","Males","90 years or over","0"
"2020W36","Montana","Number","Males","90 years or over","1"
"2020W37","Montana","Number","Males","90 years or over","1"
"2020W38","Montana","Number","Males","90 years or over","2"
"2020W39","Montana","Number","Males","90 years or over","0"
"2020W40","Montana","Number","Males","90 years or over","1"
"2020W41","Montana","Number","Males","90 years or over",":"
"2020W99","Montana","Number","Males","90 years or over",":"
"2020W28","Vratsa","Number","Males","90 years or over","1"
"2020W29","Vratsa","Number","Males","90 years or over","1"
"2020W30","Vratsa","Number","Males","90 years or over","0"
"2020W31","Vratsa","Number","Males","90 years or over","0"
"2020W32","Vratsa","Number","Males","90 years or over","2"
"2020W33","Vratsa","Number","Males","90 years or over","0"
"2020W34","Vratsa","Number","Males","90 years or over","2"
"2020W35","Vratsa","Number","Males","90 years or over","3"
"2020W36","Vratsa","Number","Males","90 years or over","1"
"2020W37","Vratsa","Number","Males","90 years or over","0"
"2020W38","Vratsa","Number","Males","90 years or over","0"
"2020W39","Vratsa","Number","Males","90 years or over","2"
"2020W40","Vratsa","Number","Males","90 years or over","0"
"2020W41","Vratsa","Number","Males","90 years or over",":"
"2020W99","Vratsa","Number","Males","90 years or over",":"
"2020W28","Pleven","Number","Males","90 years or over","2"
"2020W29","Pleven","Number","Males","90 years or over","3"
"2020W30","Pleven","Number","Males","90 years or over","4"
"2020W31","Pleven","Number","Males","90 years or over","3"
"2020W32","Pleven","Number","Males","90 years or over","1"
"2020W33","Pleven","Number","Males","90 years or over","2"
"2020W34","Pleven","Number","Males","90 years or over","1"
"2020W35","Pleven","Number","Males","90 years or over","5"
"2020W36","Pleven","Number","Males","90 years or over","3"
"2020W37","Pleven","Number","Males","90 years or over","3"
"2020W38","Pleven","Number","Males","90 years or over","1"
"2020W39","Pleven","Number","Males","90 years or over","2"
"2020W40","Pleven","Number","Males","90 years or over","2"
"2020W41","Pleven","Number","Males","90 years or over",":"
"2020W99","Pleven","Number","Males","90 years or over",":"
"2020W28","Lovech","Number","Males","90 years or over","0"
"2020W29","Lovech","Number","Males","90 years or over","1"
"2020W30","Lovech","Number","Males","90 years or over","2"
"2020W31","Lovech","Number","Males","90 years or over","1"
"2020W32","Lovech","Number","Males","90 years or over","1"
"2020W33","Lovech","Number","Males","90 years or over","2"
"2020W34","Lovech","Number","Males","90 years or over","5"
"2020W35","Lovech","Number","Males","90 years or over","2"
"2020W36","Lovech","Number","Males","90 years or over","1"
"2020W37","Lovech","Number","Males","90 years or over","0"
"2020W38","Lovech","Number","Males","90 years or over","0"
"2020W39","Lovech","Number","Males","90 years or over","1"
"2020W40","Lovech","Number","Males","90 years or over","2"
"2020W41","Lovech","Number","Males","90 years or over",":"
"2020W99","Lovech","Number","Males","90 years or over",":"
"2020W28","Severen tsentralen","Number","Males","90 years or over","8"
"2020W29","Severen tsentralen","Number","Males","90 years or over","3"
"2020W30","Severen tsentralen","Number","Males","90 years or over","9"
"2020W31","Severen tsentralen","Number","Males","90 years or over","10"
"2020W32","Severen tsentralen","Number","Males","90 years or over","6"
"2020W33","Severen tsentralen","Number","Males","90 years or over","11"
"2020W34","Severen tsentralen","Number","Males","90 years or over","6"
"2020W35","Severen tsentralen","Number","Males","90 years or over","7"
"2020W36","Severen tsentralen","Number","Males","90 years or over","6"
"2020W37","Severen tsentralen","Number","Males","90 years or over","2"
"2020W38","Severen tsentralen","Number","Males","90 years or over","6"
"2020W39","Severen tsentralen","Number","Males","90 years or over","6"
"2020W40","Severen tsentralen","Number","Males","90 years or over","6"
"2020W41","Severen tsentralen","Number","Males","90 years or over",":"
"2020W99","Severen tsentralen","Number","Males","90 years or over",":"
"2020W28","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W29","Veliko Tarnovo","Number","Males","90 years or over","0"
"2020W30","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W31","Veliko Tarnovo","Number","Males","90 years or over","4"
"2020W32","Veliko Tarnovo","Number","Males","90 years or over","0"
"2020W33","Veliko Tarnovo","Number","Males","90 years or over","3"
"2020W34","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W35","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W36","Veliko Tarnovo","Number","Males","90 years or over","3"
"2020W37","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W38","Veliko Tarnovo","Number","Males","90 years or over","1"
"2020W39","Veliko Tarnovo","Number","Males","90 years or over","1"
"2020W40","Veliko Tarnovo","Number","Males","90 years or over","2"
"2020W41","Veliko Tarnovo","Number","Males","90 years or over",":"
"2020W99","Veliko Tarnovo","Number","Males","90 years or over",":"
"2020W28","Gabrovo","Number","Males","90 years or over","0"
"2020W29","Gabrovo","Number","Males","90 years or over","0"
"2020W30","Gabrovo","Number","Males","90 years or over","4"
"2020W31","Gabrovo","Number","Males","90 years or over","1"
"2020W32","Gabrovo","Number","Males","90 years or over","0"
"2020W33","Gabrovo","Number","Males","90 years or over","1"
"2020W34","Gabrovo","Number","Males","90 years or over","0"
"2020W35","Gabrovo","Number","Males","90 years or over","2"
"2020W36","Gabrovo","Number","Males","90 years or over","1"
"2020W37","Gabrovo","Number","Males","90 years or over","0"
"2020W38","Gabrovo","Number","Males","90 years or over","0"
"2020W39","Gabrovo","Number","Males","90 years or over","3"
"2020W40","Gabrovo","Number","Males","90 years or over","1"
"2020W41","Gabrovo","Number","Males","90 years or over",":"
"2020W99","Gabrovo","Number","Males","90 years or over",":"
"2020W28","Ruse","Number","Males","90 years or over","3"
"2020W29","Ruse","Number","Males","90 years or over","2"
"2020W30","Ruse","Number","Males","90 years or over","1"
"2020W31","Ruse","Number","Males","90 years or over","4"
"2020W32","Ruse","Number","Males","90 years or over","4"
"2020W33","Ruse","Number","Males","90 years or over","4"
"2020W34","Ruse","Number","Males","90 years or over","3"
"2020W35","Ruse","Number","Males","90 years or over","3"
"2020W36","Ruse","Number","Males","90 years or over","0"
"2020W37","Ruse","Number","Males","90 years or over","0"
"2020W38","Ruse","Number","Males","90 years or over","2"
"2020W39","Ruse","Number","Males","90 years or over","2"
"2020W40","Ruse","Number","Males","90 years or over","3"
"2020W41","Ruse","Number","Males","90 years or over",":"
"2020W99","Ruse","Number","Males","90 years or over",":"
"2020W28","Razgrad","Number","Males","90 years or over","2"
"2020W29","Razgrad","Number","Males","90 years or over","1"
"2020W30","Razgrad","Number","Males","90 years or over","0"
"2020W31","Razgrad","Number","Males","90 years or over","1"
"2020W32","Razgrad","Number","Males","90 years or over","0"
"2020W33","Razgrad","Number","Males","90 years or over","1"
"2020W34","Razgrad","Number","Males","90 years or over","1"
"2020W35","Razgrad","Number","Males","90 years or over","0"
"2020W36","Razgrad","Number","Males","90 years or over","1"
"2020W37","Razgrad","Number","Males","90 years or over","0"
"2020W38","Razgrad","Number","Males","90 years or over","2"
"2020W39","Razgrad","Number","Males","90 years or over","0"
"2020W40","Razgrad","Number","Males","90 years or over","0"
"2020W41","Razgrad","Number","Males","90 years or over",":"
"2020W99","Razgrad","Number","Males","90 years or over",":"
"2020W28","Silistra","Number","Males","90 years or over","1"
"2020W29","Silistra","Number","Males","90 years or over","0"
"2020W30","Silistra","Number","Males","90 years or over","2"
"2020W31","Silistra","Number","Males","90 years or over","0"
"2020W32","Silistra","Number","Males","90 years or over","2"
"2020W33","Silistra","Number","Males","90 years or over","2"
"2020W34","Silistra","Number","Males","90 years or over","0"
"2020W35","Silistra","Number","Males","90 years or over","0"
"2020W36","Silistra","Number","Males","90 years or over","1"
"2020W37","Silistra","Number","Males","90 years or over","0"
"2020W38","Silistra","Number","Males","90 years or over","1"
"2020W39","Silistra","Number","Males","90 years or over","0"
"2020W40","Silistra","Number","Males","90 years or over","0"
"2020W41","Silistra","Number","Males","90 years or over",":"
"2020W99","Silistra","Number","Males","90 years or over",":"
"2020W28","Severoiztochen","Number","Males","90 years or over","8"
"2020W29","Severoiztochen","Number","Males","90 years or over","10"
"2020W30","Severoiztochen","Number","Males","90 years or over","7"
"2020W31","Severoiztochen","Number","Males","90 years or over","9"
"2020W32","Severoiztochen","Number","Males","90 years or over","6"
"2020W33","Severoiztochen","Number","Males","90 years or over","7"
"2020W34","Severoiztochen","Number","Males","90 years or over","5"
"2020W35","Severoiztochen","Number","Males","90 years or over","9"
"2020W36","Severoiztochen","Number","Males","90 years or over","9"
"2020W37","Severoiztochen","Number","Males","90 years or over","8"
"2020W38","Severoiztochen","Number","Males","90 years or over","7"
"2020W39","Severoiztochen","Number","Males","90 years or over","5"
"2020W40","Severoiztochen","Number","Males","90 years or over","5"
"2020W41","Severoiztochen","Number","Males","90 years or over",":"
"2020W99","Severoiztochen","Number","Males","90 years or over",":"
"2020W28","Varna","Number","Males","90 years or over","3"
"2020W29","Varna","Number","Males","90 years or over","7"
"2020W30","Varna","Number","Males","90 years or over","4"
"2020W31","Varna","Number","Males","90 years or over","5"
"2020W32","Varna","Number","Males","90 years or over","5"
"2020W33","Varna","Number","Males","90 years or over","2"
"2020W34","Varna","Number","Males","90 years or over","3"
"2020W35","Varna","Number","Males","90 years or over","4"
"2020W36","Varna","Number","Males","90 years or over","2"
"2020W37","Varna","Number","Males","90 years or over","3"
"2020W38","Varna","Number","Males","90 years or over","4"
"2020W39","Varna","Number","Males","90 years or over","2"
"2020W40","Varna","Number","Males","90 years or over","3"
"2020W41","Varna","Number","Males","90 years or over",":"
"2020W99","Varna","Number","Males","90 years or over",":"
"2020W28","Dobrich","Number","Males","90 years or over","3"
"2020W29","Dobrich","Number","Males","90 years or over","1"
"2020W30","Dobrich","Number","Males","90 years or over","2"
"2020W31","Dobrich","Number","Males","90 years or over","0"
"2020W32","Dobrich","Number","Males","90 years or over","1"
"2020W33","Dobrich","Number","Males","90 years or over","2"
"2020W34","Dobrich","Number","Males","90 years or over","2"
"2020W35","Dobrich","Number","Males","90 years or over","3"
"2020W36","Dobrich","Number","Males","90 years or over","2"
"2020W37","Dobrich","Number","Males","90 years or over","1"
"2020W38","Dobrich","Number","Males","90 years or over","0"
"2020W39","Dobrich","Number","Males","90 years or over","0"
"2020W40","Dobrich","Number","Males","90 years or over","2"
"2020W41","Dobrich","Number","Males","90 years or over",":"
"2020W99","Dobrich","Number","Males","90 years or over",":"
"2020W28","Shumen","Number","Males","90 years or over","2"
"2020W29","Shumen","Number","Males","90 years or over","1"
"2020W30","Shumen","Number","Males","90 years or over","1"
"2020W31","Shumen","Number","Males","90 years or over","3"
"2020W32","Shumen","Number","Males","90 years or over","0"
"2020W33","Shumen","Number","Males","90 years or over","1"
"2020W34","Shumen","Number","Males","90 years or over","0"
"2020W35","Shumen","Number","Males","90 years or over","2"
"2020W36","Shumen","Number","Males","90 years or over","4"
"2020W37","Shumen","Number","Males","90 years or over","4"
"2020W38","Shumen","Number","Males","90 years or over","3"
"2020W39","Shumen","Number","Males","90 years or over","3"
"2020W40","Shumen","Number","Males","90 years or over","0"
"2020W41","Shumen","Number","Males","90 years or over",":"
"2020W99","Shumen","Number","Males","90 years or over",":"
"2020W28","Targovishte","Number","Males","90 years or over","0"
"2020W29","Targovishte","Number","Males","90 years or over","1"
"2020W30","Targovishte","Number","Males","90 years or over","0"
"2020W31","Targovishte","Number","Males","90 years or over","1"
"2020W32","Targovishte","Number","Males","90 years or over","0"
"2020W33","Targovishte","Number","Males","90 years or over","2"
"2020W34","Targovishte","Number","Males","90 years or over","0"
"2020W35","Targovishte","Number","Males","90 years or over","0"
"2020W36","Targovishte","Number","Males","90 years or over","1"
"2020W37","Targovishte","Number","Males","90 years or over","0"
"2020W38","Targovishte","Number","Males","90 years or over","0"
"2020W39","Targovishte","Number","Males","90 years or over","0"
"2020W40","Targovishte","Number","Males","90 years or over","0"
"2020W41","Targovishte","Number","Males","90 years or over",":"
"2020W99","Targovishte","Number","Males","90 years or over",":"
"2020W28","Yugoiztochen","Number","Males","90 years or over","7"
"2020W29","Yugoiztochen","Number","Males","90 years or over","8"
"2020W30","Yugoiztochen","Number","Males","90 years or over","18"
"2020W31","Yugoiztochen","Number","Males","90 years or over","10"
"2020W32","Yugoiztochen","Number","Males","90 years or over","10"
"2020W33","Yugoiztochen","Number","Males","90 years or over","9"
"2020W34","Yugoiztochen","Number","Males","90 years or over","4"
"2020W35","Yugoiztochen","Number","Males","90 years or over","7"
"2020W36","Yugoiztochen","Number","Males","90 years or over","5"
"2020W37","Yugoiztochen","Number","Males","90 years or over","14"
"2020W38","Yugoiztochen","Number","Males","90 years or over","11"
"2020W39","Yugoiztochen","Number","Males","90 years or over","7"
"2020W40","Yugoiztochen","Number","Males","90 years or over","10"
"2020W41","Yugoiztochen","Number","Males","90 years or over",":"
"2020W99","Yugoiztochen","Number","Males","90 years or over",":"
"2020W28","Burgas","Number","Males","90 years or over","3"
"2020W29","Burgas","Number","Males","90 years or over","2"
"2020W30","Burgas","Number","Males","90 years or over","9"
"2020W31","Burgas","Number","Males","90 years or over","5"
"2020W32","Burgas","Number","Males","90 years or over","2"
"2020W33","Burgas","Number","Males","90 years or over","4"
"2020W34","Burgas","Number","Males","90 years or over","0"
"2020W35","Burgas","Number","Males","90 years or over","2"
"2020W36","Burgas","Number","Males","90 years or over","1"
"2020W37","Burgas","Number","Males","90 years or over","4"
"2020W38","Burgas","Number","Males","90 years or over","3"
"2020W39","Burgas","Number","Males","90 years or over","3"
"2020W40","Burgas","Number","Males","90 years or over","2"
"2020W41","Burgas","Number","Males","90 years or over",":"
"2020W99","Burgas","Number","Males","90 years or over",":"
"2020W28","Sliven","Number","Males","90 years or over","0"
"2020W29","Sliven","Number","Males","90 years or over","1"
"2020W30","Sliven","Number","Males","90 years or over","3"
"2020W31","Sliven","Number","Males","90 years or over","2"
"2020W32","Sliven","Number","Males","90 years or over","4"
"2020W33","Sliven","Number","Males","90 years or over","1"
"2020W34","Sliven","Number","Males","90 years or over","1"
"2020W35","Sliven","Number","Males","90 years or over","2"
"2020W36","Sliven","Number","Males","90 years or over","0"
"2020W37","Sliven","Number","Males","90 years or over","4"
"2020W38","Sliven","Number","Males","90 years or over","0"
"2020W39","Sliven","Number","Males","90 years or over","0"
"2020W40","Sliven","Number","Males","90 years or over","2"
"2020W41","Sliven","Number","Males","90 years or over",":"
"2020W99","Sliven","Number","Males","90 years or over",":"
"2020W28","Yambol","Number","Males","90 years or over","2"
"2020W29","Yambol","Number","Males","90 years or over","0"
"2020W30","Yambol","Number","Males","90 years or over","0"
"2020W31","Yambol","Number","Males","90 years or over","0"
"2020W32","Yambol","Number","Males","90 years or over","2"
"2020W33","Yambol","Number","Males","90 years or over","1"
"2020W34","Yambol","Number","Males","90 years or over","2"
"2020W35","Yambol","Number","Males","90 years or over","2"
"2020W36","Yambol","Number","Males","90 years or over","1"
"2020W37","Yambol","Number","Males","90 years or over","2"
"2020W38","Yambol","Number","Males","90 years or over","2"
"2020W39","Yambol","Number","Males","90 years or over","1"
"2020W40","Yambol","Number","Males","90 years or over","2"
"2020W41","Yambol","Number","Males","90 years or over",":"
"2020W99","Yambol","Number","Males","90 years or over",":"
"2020W28","Stara Zagora","Number","Males","90 years or over","2"
"2020W29","Stara Zagora","Number","Males","90 years or over","5"
"2020W30","Stara Zagora","Number","Males","90 years or over","6"
"2020W31","Stara Zagora","Number","Males","90 years or over","3"
"2020W32","Stara Zagora","Number","Males","90 years or over","2"
"2020W33","Stara Zagora","Number","Males","90 years or over","3"
"2020W34","Stara Zagora","Number","Males","90 years or over","1"
"2020W35","Stara Zagora","Number","Males","90 years or over","1"
"2020W36","Stara Zagora","Number","Males","90 years or over","3"
"2020W37","Stara Zagora","Number","Males","90 years or over","4"
"2020W38","Stara Zagora","Number","Males","90 years or over","6"
"2020W39","Stara Zagora","Number","Males","90 years or over","3"
"2020W40","Stara Zagora","Number","Males","90 years or over","4"
"2020W41","Stara Zagora","Number","Males","90 years or over",":"
"2020W99","Stara Zagora","Number","Males","90 years or over",":"
"2020W28","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","26"
"2020W29","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","33"
"2020W30","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","24"
"2020W31","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","39"
"2020W32","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","37"
"2020W33","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","34"
"2020W34","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","37"
"2020W35","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","24"
"2020W36","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","31"
"2020W37","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","31"
"2020W38","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","26"
"2020W39","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","26"
"2020W40","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over","31"
"2020W41","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over",":"
"2020W99","Yugozapadna i yuzhna tsentralna Bulgaria","Number","Males","90 years or over",":"
"2020W28","Yugozapaden","Number","Males","90 years or over","14"
"2020W29","Yugozapaden","Number","Males","90 years or over","19"
"2020W30","Yugozapaden","Number","Males","90 years or over","15"
"2020W31","Yugozapaden","Number","Males","90 years or over","25"
"2020W32","Yugozapaden","Number","Males","90 years or over","30"
"2020W33","Yugozapaden","Number","Males","90 years or over","25"
"2020W34","Yugozapaden","Number","Males","90 years or over","24"
"2020W35","Yugozapaden","Number","Males","90 years or over","15"
"2020W36","Yugozapaden","Number","Males","90 years or over","19"
"2020W37","Yugozapaden","Number","Males","90 years or over","19"
"2020W38","Yugozapaden","Number","Males","90 years or over","16"
"2020W39","Yugozapaden","Number","Males","90 years or over","18"
"2020W40","Yugozapaden","Number","Males","90 years or over","22"
"2020W41","Yugozapaden","Number","Males","90 years or over",":"
"2020W99","Yugozapaden","Number","Males","90 years or over",":"
"2020W28","Sofia (stolitsa)","Number","Males","90 years or over","10"
"2020W29","Sofia (stolitsa)","Number","Males","90 years or over","7"
"2020W30","Sofia (stolitsa)","Number","Males","90 years or over","9"
"2020W31","Sofia (stolitsa)","Number","Males","90 years or over","18"
"2020W32","Sofia (stolitsa)","Number","Males","90 years or over","18"
"2020W33","Sofia (stolitsa)","Number","Males","90 years or over","17"
"2020W34","Sofia (stolitsa)","Number","Males","90 years or over","15"
"2020W35","Sofia (stolitsa)","Number","Males","90 years or over","11"
"2020W36","Sofia (stolitsa)","Number","Males","90 years or over","10"
"2020W37","Sofia (stolitsa)","Number","Males","90 years or over","16"
"2020W38","Sofia (stolitsa)","Number","Males","90 years or over","8"
"2020W39","Sofia (stolitsa)","Number","Males","90 years or over","7"
"2020W40","Sofia (stolitsa)","Number","Males","90 years or over","12"
"2020W41","Sofia (stolitsa)","Number","Males","90 years or over",":"
"2020W99","Sofia (stolitsa)","Number","Males","90 years or over",":"
"2020W28","Sofia","Number","Males","90 years or over","1"
"2020W29","Sofia","Number","Males","90 years or over","3"
"2020W30","Sofia","Number","Males","90 years or over","5"
"2020W31","Sofia","Number","Males","90 years or over","1"
"2020W32","Sofia","Number","Males","90 years or over","5"
"2020W33","Sofia","Number","Males","90 years or over","1"
"2020W34","Sofia","Number","Males","90 years or over","3"
"2020W35","Sofia","Number","Males","90 years or over","2"
"2020W36","Sofia","Number","Males","90 years or over","5"
"2020W37","Sofia","Number","Males","90 years or over","0"
"2020W38","Sofia","Number","Males","90 years or over","2"
"2020W39","Sofia","Number","Males","90 years or over","2"
"2020W40","Sofia","Number","Males","90 years or over","3"
"2020W41","Sofia","Number","Males","90 years or over",":"
"2020W99","Sofia","Number","Males","90 years or over",":"
"2020W28","Blagoevgrad","Number","Males","90 years or over","1"
"2020W29","Blagoevgrad","Number","Males","90 years or over","4"
"2020W30","Blagoevgrad","Number","Males","90 years or over","1"
"2020W31","Blagoevgrad","Number","Males","90 years or over","3"
"2020W32","Blagoevgrad","Number","Males","90 years or over","2"
"2020W33","Blagoevgrad","Number","Males","90 years or over","3"
"2020W34","Blagoevgrad","Number","Males","90 years or over","4"
"2020W35","Blagoevgrad","Number","Males","90 years or over","1"
"2020W36","Blagoevgrad","Number","Males","90 years or over","2"
"2020W37","Blagoevgrad","Number","Males","90 years or over","2"
"2020W38","Blagoevgrad","Number","Males","90 years or over","2"
"2020W39","Blagoevgrad","Number","Males","90 years or over","3"
"2020W40","Blagoevgrad","Number","Males","90 years or over","4"
"2020W41","Blagoevgrad","Number","Males","90 years or over",":"
"2020W99","Blagoevgrad","Number","Males","90 years or over",":"
"2020W28","Pernik","Number","Males","90 years or over","2"
"2020W29","Pernik","Number","Males","90 years or over","3"
"2020W30","Pernik","Number","Males","90 years or over","0"
"2020W31","Pernik","Number","Males","90 years or over","1"
"2020W32","Pernik","Number","Males","90 years or over","3"
"2020W33","Pernik","Number","Males","90 years or over","3"
"2020W34","Pernik","Number","Males","90 years or over","0"
"2020W35","Pernik","Number","Males","90 years or over","1"
"2020W36","Pernik","Number","Males","90 years or over","1"
"2020W37","Pernik","Number","Males","90 years or over","1"
"2020W38","Pernik","Number","Males","90 years or over","3"
"2020W39","Pernik","Number","Males","90 years or over","5"
"2020W40","Pernik","Number","Males","90 years or over","1"
"2020W41","Pernik","Number","Males","90 years or over",":"
"2020W99","Pernik","Number","Males","90 years or over",":"
"2020W28","Kyustendil","Number","Males","90 years or over","0"
"2020W29","Kyustendil","Number","Males","90 years or over","2"
"2020W30","Kyustendil","Number","Males","90 years or over","0"
"2020W31","Kyustendil","Number","Males","90 years or over","2"
"2020W32","Kyustendil","Number","Males","90 years or over","2"
"2020W33","Kyustendil","Number","Males","90 years or over","1"
"2020W34","Kyustendil","Number","Males","90 years or over","2"
"2020W35","Kyustendil","Number","Males","90 years or over","0"
"2020W36","Kyustendil","Number","Males","90 years or over","1"
"2020W37","Kyustendil","Number","Males","90 years or over","0"
"2020W38","Kyustendil","Number","Males","90 years or over","1"
"2020W39","Kyustendil","Number","Males","90 years or over","1"
"2020W40","Kyustendil","Number","Males","90 years or over","2"
"2020W41","Kyustendil","Number","Males","90 years or over",":"
"2020W99","Kyustendil","Number","Males","90 years or over",":"
"2020W28","Yuzhen tsentralen","Number","Males","90 years or over","12"
"2020W29","Yuzhen tsentralen","Number","Males","90 years or over","14"
"2020W30","Yuzhen tsentralen","Number","Males","90 years or over","9"
"2020W31","Yuzhen tsentralen","Number","Males","90 years or over","14"
"2020W32","Yuzhen tsentralen","Number","Males","90 years or over","7"
"2020W33","Yuzhen tsentralen","Number","Males","90 years or over","9"
"2020W34","Yuzhen tsentralen","Number","Males","90 years or over","13"
"2020W35","Yuzhen tsentralen","Number","Males","90 years or over","9"
"2020W36","Yuzhen tsentralen","Number","Males","90 years or over","12"
"2020W37","Yuzhen tsentralen","Number","Males","90 years or over","12"
"2020W38","Yuzhen tsentralen","Number","Males","90 years or over","10"
"2020W39","Yuzhen tsentralen","Number","Males","90 years or over","8"
"2020W40","Yuzhen tsentralen","Number","Males","90 years or over","9"
"2020W41","Yuzhen tsentralen","Number","Males","90 years or over",":"
"2020W99","Yuzhen tsentralen","Number","Males","90 years or over",":"
"2020W28","Plovdiv","Number","Males","90 years or over","8"
"2020W29","Plovdiv","Number","Males","90 years or over","9"
"2020W30","Plovdiv","Number","Males","90 years or over","4"
"2020W31","Plovdiv","Number","Males","90 years or over","6"
"2020W32","Plovdiv","Number","Males","90 years or over","3"
"2020W33","Plovdiv","Number","Males","90 years or over","7"
"2020W34","Plovdiv","Number","Males","90 years or over","10"
"2020W35","Plovdiv","Number","Males","90 years or over","3"
"2020W36","Plovdiv","Number","Males","90 years or over","5"
"2020W37","Plovdiv","Number","Males","90 years or over","3"
"2020W38","Plovdiv","Number","Males","90 years or over","5"
"2020W39","Plovdiv","Number","Males","90 years or over","6"
"2020W40","Plovdiv","Number","Males","90 years or over","3"
"2020W41","Plovdiv","Number","Males","90 years or over",":"
"2020W99","Plovdiv","Number","Males","90 years or over",":"
"2020W28","Haskovo","Number","Males","90 years or over","3"
"2020W29","Haskovo","Number","Males","90 years or over","3"
"2020W30","Haskovo","Number","Males","90 years or over","3"
"2020W31","Haskovo","Number","Males","90 years or over","2"
"2020W32","Haskovo","Number","Males","90 years or over","4"
"2020W33","Haskovo","Number","Males","90 years or over","1"
"2020W34","Haskovo","Number","Males","90 years or over","1"
"2020W35","Haskovo","Number","Males","90 years or over","2"
"2020W36","Haskovo","Number","Males","90 years or over","1"
"2020W37","Haskovo","Number","Males","90 years or over","3"
"2020W38","Haskovo","Number","Males","90 years or over","0"
"2020W39","Haskovo","Number","Males","90 years or over","0"
"2020W40","Haskovo","Number","Males","90 years or over","3"
"2020W41","Haskovo","Number","Males","90 years or over",":"
"2020W99","Haskovo","Number","Males","90 years or over",":"
"2020W28","Pazardzhik","Number","Males","90 years or over","1"
"2020W29","Pazardzhik","Number","Males","90 years or over","1"
"2020W30","Pazardzhik","Number","Males","90 years or over","2"
"2020W31","Pazardzhik","Number","Males","90 years or over","3"
"2020W32","Pazardzhik","Number","Males","90 years or over","0"
"2020W33","Pazardzhik","Number","Males","90 years or over","0"
"2020W34","Pazardzhik","Number","Males","90 years or over","1"
"2020W35","Pazardzhik","Number","Males","90 years or over","1"
"2020W36","Pazardzhik","Number","Males","90 years or over","4"
"2020W37","Pazardzhik","Number","Males","90 years or over","1"
"2020W38","Pazardzhik","Number","Males","90 years or over","2"
"2020W39","Pazardzhik","Number","Males","90 years or over","1"
"2020W40","Pazardzhik","Number","Males","90 years or over","1"
"2020W41","Pazardzhik","Number","Males","90 years or over",":"
"2020W99","Pazardzhik","Number","Males","90 years or over",":"
"2020W28","Smolyan","Number","Males","90 years or over","0"
"2020W29","Smolyan","Number","Males","90 years or over","0"
"2020W30","Smolyan","Number","Males","90 years or over","0"
"2020W31","Smolyan","Number","Males","90 years or over","0"
"2020W32","Smolyan","Number","Males","90 years or over","0"
"2020W33","Smolyan","Number","Males","90 years or over","1"
"2020W34","Smolyan","Number","Males","90 years or over","1"
"2020W35","Smolyan","Number","Males","90 years or over","1"
"2020W36","Smolyan","Number","Males","90 years or over","2"
"2020W37","Smolyan","Number","Males","90 years or over","5"
"2020W38","Smolyan","Number","Males","90 years or over","0"
"2020W39","Smolyan","Number","Males","90 years or over","1"
"2020W40","Smolyan","Number","Males","90 years or over","1"
"2020W41","Smolyan","Number","Males","90 years or over",":"
"2020W99","Smolyan","Number","Males","90 years or over",":"
"2020W28","Kardzhali","Number","Males","90 years or over","0"
"2020W29","Kardzhali","Number","Males","90 years or over","1"
"2020W30","Kardzhali","Number","Males","90 years or over","0"
