,2020-01-18,Origin,Destination
3832,0.0,66,83
3833,0.0,66,85
3834,0.0,66,87
3835,0.0,66,94
3836,0.0,66,99
3837,0.0,66,101
3838,0.0,66,109
3839,0.0,67,1
3840,0.0,67,5
3841,0.0,67,13
3842,0.0,67,15
3843,0.0,67,17
3844,0.0,67,19
3845,0.0,67,20
3846,0.0,67,21
3847,0.0,67,22
3848,0.0,67,23
3849,0.0,67,27
3850,0.0,67,28
3851,0.0,67,29
3852,0.0,67,33
3853,0.0,67,34
3854,0.0,67,35
3855,0.0,67,36
3856,0.0,67,37
3857,0.0,67,38
3858,0.0,67,39
3859,0.0,67,40
3860,0.0,67,41
3861,0.0074,67,42
3862,0.0,67,43
3863,0.0444,67,44
3864,0.0,67,48
3865,0.0,67,51
3866,0.0,67,54
3867,0.0,67,55
3868,0.0,67,56
3869,0.0,67,57
3870,0.0,67,58
3871,0.0,67,60
3872,0.0,67,65
3873,0.0074,67,66
3874,0.8963,67,67
3875,0.0222,67,68
3876,0.0074,67,69
3877,0.0074,67,70
3878,0.0,67,71
3879,0.0,67,72
3880,0.0,67,74
3881,0.0,67,75
3882,0.0,67,77
3883,0.0,67,94
3884,0.0,67,96
3885,0.0074,67,99
3886,0.0,67,108
3887,0.0,67,109
3888,0.0,67,110
3889,0.0,68,1
3890,0.0,68,11
3891,0.0,68,15
3892,0.0,68,16
3893,0.0,68,17
3894,0.0,68,18
3895,0.0,68,23
3896,0.0,68,26
3897,0.0,68,28
3898,0.0,68,33
3899,0.0,68,36
3900,0.0,68,37
3901,0.0,68,38
3902,0.0,68,39
3903,0.0,68,40
3904,0.0081,68,41
3905,0.0,68,42
3906,0.0,68,43
3907,0.0,68,44
3908,0.0,68,48
3909,0.0,68,54
3910,0.0,68,56
3911,0.0,68,57
3912,0.0,68,58
3913,0.0,68,59
3914,0.0,68,60
3915,0.0,68,63
3916,0.0081,68,66
3917,0.0244,68,67
3918,0.6911,68,68
3919,0.2439,68,69
3920,0.0,68,70
3921,0.0081,68,71
3922,0.0,68,72
3923,0.0,68,74
3924,0.0,68,75
3925,0.0,68,76
3926,0.0,68,77
3927,0.0,68,80
3928,0.0,68,94
3929,0.0,68,97
3930,0.0,68,99
3931,0.0163,68,109
3932,0.0,68,110
3933,0.0052,69,1
3934,0.0,69,9
3935,0.0,69,10
3936,0.0,69,13
3937,0.0,69,15
3938,0.0,69,17
3939,0.0,69,21
3940,0.0,69,22
3941,0.0,69,23
3942,0.0,69,25
3943,0.0,69,26
3944,0.0,69,28
3945,0.0,69,29
3946,0.0,69,33
3947,0.0,69,35
3948,0.0,69,36
3949,0.0,69,37
3950,0.0,69,38
3951,0.0,69,39
3952,0.0,69,40
3953,0.0,69,41
3954,0.0,69,42
3955,0.0,69,43
3956,0.0052,69,44
3957,0.0,69,51
3958,0.0,69,54
3959,0.0,69,58
3960,0.0,69,59
3961,0.0,69,60
3962,0.0,69,61
3963,0.0,69,62
3964,0.0,69,63
3965,0.0,69,65
3966,0.0103,69,66
3967,0.0052,69,67
3968,0.1598,69,68
3969,0.7835,69,69
3970,0.0155,69,70
3971,0.0103,69,71
3972,0.0,69,72
3973,0.0,69,73
3974,0.0,69,74
3975,0.0,69,75
3976,0.0,69,76
3977,0.0,69,77
3978,0.0,69,78
3979,0.0052,69,94
3980,0.0,69,99
3981,0.0,69,109
3982,0.0,69,110
3983,0.0,70,1
3984,0.0,70,4
3985,0.0,70,10
3986,0.0,70,15
3987,0.0,70,23
3988,0.0,70,24
3989,0.0,70,28
3990,0.0,70,34
3991,0.0,70,37
3992,0.0,70,39
3993,0.0,70,40
3994,0.0,70,42
3995,0.0,70,43
3996,0.0,70,44
3997,0.0,70,48
3998,0.0,70,50
3999,0.0,70,51
4000,0.0,70,54
4001,0.0,70,55
4002,0.0,70,57
4003,0.0,70,58
4004,0.0,70,59
4005,0.0,70,60
4006,0.0,70,61
4007,0.0,70,62
4008,0.0,70,63
4009,0.0,70,64
4010,0.0,70,65
4011,0.0,70,66
4012,0.0,70,67
4013,0.0,70,68
4014,0.0714,70,69
4015,0.8163,70,70
4016,0.051,70,71
4017,0.0,70,72
4018,0.0,70,73
4019,0.0,70,75
4020,0.0,70,76
4021,0.0,70,77
4022,0.0,70,78
4023,0.0,70,87
4024,0.0612,70,94
4025,0.0,70,99
4026,0.0,70,109
4027,0.0,70,110
4028,0.0,71,1
4029,0.0,71,2
4030,0.0,71,10
4031,0.0,71,11
4032,0.0056,71,15
4033,0.0,71,17
4034,0.0,71,18
4035,0.0,71,22
4036,0.0,71,23
4037,0.0,71,24
4038,0.0,71,26
4039,0.0,71,28
4040,0.0,71,30
4041,0.0,71,35
4042,0.0,71,36
4043,0.0,71,37
4044,0.0,71,38
4045,0.0,71,39
4046,0.0,71,40
4047,0.0,71,41
4048,0.0,71,42
4049,0.0,71,43
4050,0.0,71,44
4051,0.0,71,47
4052,0.0,71,48
4053,0.0,71,51
4054,0.0,71,52
4055,0.0,71,54
4056,0.0,71,55
4057,0.0,71,56
4058,0.0,71,58
4059,0.0,71,59
4060,0.0,71,60
4061,0.0,71,61
4062,0.0,71,62
4063,0.0,71,63
4064,0.0,71,64
4065,0.0,71,65
4066,0.0,71,66
4067,0.0056,71,67
4068,0.0056,71,68
4069,0.0056,71,69
4070,0.0282,71,70
4071,0.9096,71,71
4072,0.0056,71,72
4073,0.0056,71,73
4074,0.0,71,74
4075,0.0,71,75
4076,0.0056,71,76
4077,0.0,71,77
4078,0.0,71,78
4079,0.0,71,80
4080,0.0,71,87
4081,0.0,71,94
4082,0.0,71,97
4083,0.0056,71,99
4084,0.0,71,109
4085,0.0169,71,110
4086,0.0,72,1
4087,0.0,72,2
4088,0.0024,72,4
4089,0.0,72,10
4090,0.0,72,12
4091,0.0,72,15
4092,0.0,72,16
4093,0.0,72,18
4094,0.0,72,21
4095,0.0,72,24
4096,0.0,72,26
4097,0.0,72,27
4098,0.0,72,30
4099,0.0,72,33
4100,0.0,72,36
4101,0.0,72,37
4102,0.0,72,40
4103,0.0,72,41
4104,0.0,72,42
4105,0.0,72,44
4106,0.0,72,45
4107,0.0,72,48
4108,0.0,72,50
4109,0.0,72,55
4110,0.0024,72,58
4111,0.0,72,59
4112,0.0,72,60
4113,0.0024,72,61
4114,0.0,72,62
4115,0.0,72,63
4116,0.0024,72,64
4117,0.0,72,65
4118,0.0,72,66
4119,0.0,72,67
4120,0.0,72,68
4121,0.0,72,69
4122,0.0,72,70
4123,0.0,72,71
4124,0.8957,72,72
4125,0.0237,72,73
4126,0.0213,72,74
4127,0.0095,72,75
4128,0.0024,72,76
4129,0.0047,72,77
4130,0.0024,72,78
4131,0.0,72,79
4132,0.0,72,82
4133,0.0,72,83
4134,0.0,72,87
4135,0.0,72,89
4136,0.0,72,94
4137,0.0,72,97
4138,0.0,72,99
4139,0.0,72,108
4140,0.0,72,109
4141,0.0308,72,110
4142,0.0,73,1
4143,0.0,73,23
4144,0.0,73,28
4145,0.0,73,34
4146,0.0,73,37
4147,0.0,73,40
4148,0.0,73,43
4149,0.0,73,48
4150,0.0,73,58
4151,0.0,73,59
4152,0.0,73,60
4153,0.0,73,61
4154,0.0,73,63
4155,0.0,73,64
4156,0.005,73,65
4157,0.0,73,66
4158,0.005,73,69
4159,0.0,73,70
4160,0.005,73,71
4161,0.0446,73,72
4162,0.8564,73,73
4163,0.0594,73,74
4164,0.0,73,75
4165,0.005,73,76
4166,0.0198,73,77
4167,0.0,73,78
4168,0.0,73,85
4169,0.0,73,93
4170,0.0,73,110
4171,0.0,74,1
4172,0.0,74,12
4173,0.0,74,15
4174,0.0072,74,16
4175,0.0,74,35
4176,0.0,74,36
4177,0.0,74,37
4178,0.0,74,50
4179,0.0,74,52
4180,0.0072,74,58
4181,0.0,74,61
4182,0.0,74,63
4183,0.0,74,64
4184,0.0,74,65
4185,0.0,74,69
4186,0.0,74,70
4187,0.0,74,71
4188,0.058,74,72
4189,0.0797,74,73
4190,0.7899,74,74
4191,0.0435,74,75
4192,0.0072,74,76
4193,0.0,74,77
4194,0.0072,74,78
4195,0.0,74,97
4196,0.0,74,98
4197,0.0,74,99
4198,0.0,74,109
4199,0.0,74,110
4200,0.0,75,1
4201,0.0,75,15
4202,0.0,75,21
4203,0.0,75,22
4204,0.0,75,23
4205,0.0,75,34
4206,0.0,75,36
4207,0.0,75,42
4208,0.0,75,51
4209,0.0,75,58
4210,0.0,75,60
4211,0.0,75,61
4212,0.0,75,63
4213,0.0,75,64
4214,0.0,75,65
4215,0.0,75,69
4216,0.0,75,70
4217,0.0,75,71
4218,0.0117,75,72
4219,0.0117,75,73
4220,0.0234,75,74
4221,0.9531,75,75
4222,0.0,75,76
4223,0.0,75,77
4224,0.0,75,78
4225,0.0,75,79
4226,0.0,75,98
4227,0.0,75,101
4228,0.0,75,110
4229,0.0,76,1
4230,0.0,76,15
4231,0.0,76,34
4232,0.0,76,54
4233,0.0,76,58
4234,0.0,76,61
4235,0.0,76,62
4236,0.0,76,63
4237,0.0252,76,64
4238,0.042,76,65
4239,0.0,76,69
4240,0.0252,76,71
4241,0.0,76,72
4242,0.0,76,73
4243,0.0084,76,74
4244,0.0,76,75
4245,0.8655,76,76
4246,0.0252,76,77
4247,0.0,76,78
4248,0.0,76,79
4249,0.0,76,80
4250,0.0,76,82
4251,0.0,76,94
4252,0.0,76,102
4253,0.0,76,109
4254,0.0084,76,110
4255,0.0,77,1
4256,0.0,77,15
4257,0.0,77,36
4258,0.0,77,60
4259,0.0,77,61
4260,0.0,77,62
4261,0.0,77,63
4262,0.0,77,65
4263,0.0,77,66
4264,0.0,77,67
4265,0.0,77,69
4266,0.0,77,71
4267,0.0323,77,72
4268,0.0484,77,73
4269,0.0323,77,74
4270,0.0,77,75
4271,0.0806,77,76
4272,0.7903,77,77
4273,0.0161,77,78
4274,0.0,77,103
4275,0.0,77,110
4276,0.0,78,1
4277,0.0,78,12
4278,0.0,78,13
4279,0.0,78,15
4280,0.0,78,16
4281,0.0,78,17
4282,0.0,78,23
4283,0.0,78,28
4284,0.0,78,37
4285,0.0,78,46
4286,0.0,78,48
4287,0.0,78,57
4288,0.0,78,58
4289,0.0,78,60
4290,0.0,78,61
4291,0.0,78,63
4292,0.0,78,64
4293,0.0059,78,65
4294,0.0,78,67
4295,0.0,78,70
4296,0.0,78,71
4297,0.0,78,72
4298,0.0059,78,73
4299,0.0,78,74
4300,0.0,78,75
4301,0.0059,78,76
4302,0.0059,78,77
4303,0.9231,78,78
4304,0.0355,78,79
4305,0.0059,78,80
4306,0.0,78,82
4307,0.0,78,83
4308,0.0,78,87
4309,0.0118,78,101
4310,0.0,78,102
4311,0.0,78,110
4312,0.0,79,1
4313,0.0,79,15
4314,0.0,79,16
4315,0.0,79,24
4316,0.0,79,26
4317,0.0,79,27
4318,0.0,79,37
4319,0.0,79,50
4320,0.0,79,56
4321,0.0,79,58
4322,0.0,79,60
4323,0.0,79,65
4324,0.0,79,72
4325,0.0,79,73
4326,0.0,79,74
4327,0.0,79,75
4328,0.025,79,78
4329,0.8875,79,79
4330,0.025,79,80
4331,0.0125,79,83
4332,0.0,79,87
4333,0.0,79,92
4334,0.0125,79,101
4335,0.025,79,102
4336,0.0125,79,108
4337,0.0,80,1
4338,0.0,80,3
4339,0.0,80,6
4340,0.0,80,13
4341,0.0,80,15
4342,0.0,80,22
4343,0.0,80,25
4344,0.0,80,30
4345,0.0,80,58
4346,0.0,80,60
4347,0.0,80,63
4348,0.0,80,65
4349,0.0081,80,78
4350,0.0081,80,79
4351,0.935,80,80
4352,0.0,80,82
4353,0.0081,80,83
4354,0.0,80,85
4355,0.0081,80,87
4356,0.0081,80,88
4357,0.0081,80,89
4358,0.0,80,101
4359,0.0163,80,102
4360,0.0,80,110
4361,0.0,81,10
4362,0.0,81,37
4363,0.0,81,58
4364,0.8941,81,81
4365,0.0941,81,82
4366,0.0,81,83
4367,0.0118,81,84
4368,0.0,81,87
4369,0.0,81,89
4370,0.0,82,1
4371,0.0,82,12
4372,0.0,82,13
4373,0.0,82,15
4374,0.0,82,16
4375,0.0,82,18
4376,0.0,82,19
4377,0.0,82,23
4378,0.0036,82,26
4379,0.0,82,27
4380,0.0,82,28
4381,0.0,82,30
4382,0.0,82,34
4383,0.0,82,37
4384,0.0,82,48
4385,0.0,82,49
4386,0.0,82,50
4387,0.0,82,53
4388,0.0,82,58
4389,0.0,82,59
4390,0.0,82,60
4391,0.0036,82,63
4392,0.0,82,64
4393,0.0,82,72
4394,0.0,82,76
4395,0.0,82,79
4396,0.0217,82,81
4397,0.9458,82,82
4398,0.0036,82,83
4399,0.0108,82,84
4400,0.0036,82,85
4401,0.0,82,86
4402,0.0072,82,87
4403,0.0,82,88
4404,0.0,82,89
4405,0.0,82,93
4406,0.0,82,98
4407,0.0,82,111
4408,0.0,83,12
4409,0.0,83,27
4410,0.0,83,48
4411,0.0,83,51
4412,0.0,83,58
4413,0.0,83,61
4414,0.0,83,63
4415,0.0,83,65
4416,0.0,83,66
4417,0.0,83,76
4418,0.0,83,78
4419,0.0,83,79
4420,0.0052,83,80
4421,0.0052,83,81
4422,0.0,83,82
4423,0.9691,83,83
4424,0.0,83,84
4425,0.0,83,85
4426,0.0,83,86
4427,0.0206,83,87
4428,0.0,83,88
4429,0.0,83,89
4430,0.0,83,101
4431,0.0,83,102
4432,0.0,84,15
4433,0.0,84,78
4434,0.0093,84,81
4435,0.0278,84,82
4436,0.0,84,83
4437,0.9074,84,84
4438,0.037,84,85
4439,0.0185,84,86
4440,0.0,84,87
4441,0.0,84,88
4442,0.0,84,89
4443,0.0,85,66
4444,0.0,85,81
4445,0.0,85,82
4446,0.0,85,83
4447,0.0469,85,84
4448,0.8438,85,85
4449,0.0312,85,86
4450,0.0,85,87
4451,0.0625,85,88
4452,0.0156,85,89
4453,0.0,86,15
4454,0.0,86,26
4455,0.0,86,30
4456,0.0,86,58
4457,0.0244,86,82
4458,0.0,86,83
4459,0.0488,86,84
4460,0.0244,86,85
4461,0.8293,86,86
4462,0.0732,86,87
4463,0.0,86,88
4464,0.0,86,89
4465,0.0,87,1
4466,0.0,87,3
4467,0.0,87,4
4468,0.0,87,10
4469,0.0,87,12
4470,0.0,87,15
4471,0.0,87,16
4472,0.0,87,20
4473,0.0,87,23
4474,0.0,87,24
4475,0.0,87,26
4476,0.0,87,27
4477,0.0,87,28
4478,0.0,87,29
4479,0.0,87,37
4480,0.0,87,50
4481,0.0,87,54
4482,0.0,87,58
4483,0.0,87,60
4484,0.0,87,61
4485,0.0,87,62
4486,0.0,87,63
4487,0.0,87,70
4488,0.0,87,71
4489,0.0,87,72
4490,0.0,87,73
4491,0.0,87,78
4492,0.0,87,79
4493,0.0031,87,80
4494,0.0,87,81
4495,0.0062,87,82
4496,0.0154,87,83
4497,0.0031,87,84
4498,0.0,87,85
4499,0.0246,87,86
4500,0.9169,87,87
4501,0.0062,87,88
4502,0.0246,87,89
4503,0.0,87,90
4504,0.0,87,92
4505,0.0,87,100
4506,0.0,88,15
4507,0.0,88,78
4508,0.0,88,82
4509,0.0,88,83
4510,0.0,88,84
4511,0.0602,88,85
4512,0.0,88,86
4513,0.0602,88,87
4514,0.8434,88,88
4515,0.0361,88,89
4516,0.0,89,1
4517,0.0,89,29
4518,0.0,89,30
4519,0.0,89,37
4520,0.0,89,51
4521,0.0,89,60
4522,0.0089,89,80
4523,0.0,89,81
4524,0.0,89,82
4525,0.0,89,83
4526,0.0,89,84
4527,0.0089,89,85
4528,0.0,89,86
4529,0.0982,89,87
4530,0.0268,89,88
4531,0.8571,89,89
4532,0.0,90,1
4533,0.0,90,3
4534,0.0,90,9
4535,0.0,90,10
4536,0.0,90,12
4537,0.0,90,15
4538,0.0,90,16
4539,0.0,90,18
4540,0.0,90,22
4541,0.0,90,23
4542,0.0,90,25
4543,0.0,90,26
4544,0.0,90,30
4545,0.0,90,33
4546,0.0,90,34
4547,0.0,90,35
4548,0.0,90,37
4549,0.0,90,48
4550,0.0,90,49
4551,0.0,90,50
4552,0.0,90,53
4553,0.0,90,56
4554,0.0,90,58
4555,0.0,90,65
4556,0.9608,90,90
4557,0.0327,90,91
4558,0.0,90,92
4559,0.0065,90,95
4560,0.0,90,97
4561,0.0,90,111
4562,0.0,91,53
4563,0.0,91,58
4564,0.0,91,60
4565,0.0,91,81
4566,0.0377,91,90
4567,0.8491,91,91
4568,0.0189,91,92
4569,0.0943,91,95
4570,0.0,91,111
4571,0.0,92,1
4572,0.0,92,4
4573,0.0,92,9
4574,0.0,92,10
4575,0.0,92,12
4576,0.0,92,15
4577,0.0,92,16
4578,0.0,92,17
4579,0.0,92,23
4580,0.0,92,26
4581,0.0,92,27
4582,0.0,92,37
4583,0.0,92,42
4584,0.0,92,44
4585,0.0,92,47
4586,0.0,92,49
4587,0.0,92,55
4588,0.0,92,58
4589,0.0,92,60
4590,0.0,92,63
4591,0.0,92,72
4592,0.0,92,75
4593,0.0,92,89
4594,0.0,92,90
4595,0.0,92,91
4596,0.8929,92,92
4597,0.0357,92,95
4598,0.0714,92,111
4599,0.0,93,1
4600,0.0,93,2
4601,0.0,93,5
4602,0.0,93,6
4603,0.0,93,10
4604,0.0,93,12
4605,0.0,93,13
4606,0.0,93,15
4607,0.0,93,16
4608,0.0036,93,17
4609,0.0,93,19
4610,0.0036,93,20
4611,0.0036,93,21
4612,0.0,93,22
4613,0.0036,93,23
4614,0.0,93,24
4615,0.0071,93,25
4616,0.0676,93,26
4617,0.0641,93,27
4618,0.0,93,28
4619,0.0,93,29
4620,0.0641,93,30
4621,0.0036,93,31
4622,0.0,93,32
4623,0.0,93,33
4624,0.0,93,34
4625,0.0,93,35
4626,0.0,93,36
4627,0.0,93,37
4628,0.0,93,38
4629,0.0,93,39
4630,0.0,93,40
4631,0.0,93,48
4632,0.0,93,49
4633,0.0,93,58
4634,0.0,93,65
4635,0.0,93,78
4636,0.0,93,90
4637,0.7794,93,93
4638,0.0,93,99
4639,0.0,93,100
4640,0.0,93,108
4641,0.0,93,109
4642,0.0,94,17
4643,0.0,94,28
4644,0.0,94,36
4645,0.0,94,39
4646,0.0,94,42
4647,0.0,94,55
4648,0.0,94,57
4649,0.0,94,58
4650,0.0,94,59
4651,0.0244,94,60
4652,0.0488,94,61
4653,0.0,94,62
4654,0.0,94,63
4655,0.0,94,64
4656,0.0,94,65
4657,0.0,94,66
4658,0.0,94,67
4659,0.0,94,68
4660,0.0,94,69
4661,0.1463,94,70
4662,0.0,94,71
4663,0.0,94,72
4664,0.0,94,78
4665,0.7805,94,94
4666,0.0,94,96
4667,0.0,94,99
4668,0.0,95,48
4669,0.0,95,50
4670,0.0,95,60
4671,0.058,95,90
4672,0.087,95,91
4673,0.0145,95,92
4674,0.8261,95,95
4675,0.0145,95,111
4676,0.0537,96,1
4677,0.1073,96,2
4678,0.0341,96,3
4679,0.0,96,4
4680,0.0,96,5
4681,0.0049,96,6
4682,0.0195,96,7
4683,0.0,96,8
4684,0.0,96,9
4685,0.0,96,10
4686,0.0,96,12
4687,0.0,96,13
4688,0.0,96,14
4689,0.0146,96,15
4690,0.0,96,16
4691,0.0,96,17
4692,0.0,96,18
4693,0.0,96,20
4694,0.0,96,21
4695,0.0,96,22
4696,0.0049,96,23
4697,0.0,96,24
4698,0.0,96,27
4699,0.0049,96,28
4700,0.0,96,29
4701,0.0,96,33
4702,0.0,96,34
4703,0.0,96,35
4704,0.0049,96,36
4705,0.0,96,37
4706,0.0,96,38
4707,0.0,96,40
4708,0.0,96,45
4709,0.0,96,60
4710,0.0,96,72
4711,0.7512,96,96
4712,0.0,96,97
4713,0.0,96,98
4714,0.0,96,99
4715,0.0,96,100
4716,0.0,96,103
4717,0.0,96,108
4718,0.0,97,1
4719,0.0,97,2
4720,0.0,97,3
4721,0.0,97,4
4722,0.0,97,5
4723,0.0,97,6
4724,0.0,97,7
4725,0.0,97,8
4726,0.0,97,9
4727,0.0,97,10
4728,0.0,97,11
4729,0.0,97,12
4730,0.0819,97,13
4731,0.0273,97,14
4732,0.0496,97,15
4733,0.0645,97,16
4734,0.0025,97,17
4735,0.0,97,18
4736,0.0,97,19
4737,0.0,97,20
4738,0.0,97,21
4739,0.0,97,22
4740,0.0025,97,23
4741,0.0,97,24
4742,0.0,97,26
4743,0.0,97,27
4744,0.0,97,28
4745,0.0,97,29
4746,0.0,97,30
4747,0.0025,97,33
4748,0.0,97,34
4749,0.0,97,35
4750,0.0025,97,36
4751,0.0,97,37
4752,0.0,97,39
4753,0.0,97,40
4754,0.0,97,41
4755,0.0,97,45
4756,0.0,97,46
4757,0.0,97,48
4758,0.0,97,49
4759,0.0,97,52
4760,0.0,97,56
4761,0.0,97,58
4762,0.0,97,60
4763,0.0,97,63
4764,0.0,97,72
4765,0.0,97,90
4766,0.0,97,96
4767,0.6526,97,97
4768,0.0,97,98
4769,0.0,97,99
4770,0.0,97,103
4771,0.1141,97,108
4772,0.0,98,1
4773,0.0,98,2
4774,0.0,98,3
4775,0.0,98,4
4776,0.0,98,5
4777,0.0,98,6
4778,0.0,98,7
4779,0.0,98,9
4780,0.0,98,10
4781,0.0,98,11
4782,0.0,98,12
4783,0.0,98,13
4784,0.0,98,14
4785,0.1667,98,15
4786,0.0147,98,16
4787,0.0049,98,17
4788,0.0245,98,18
4789,0.0931,98,19
4790,0.0,98,20
4791,0.0,98,21
4792,0.0,98,22
4793,0.0,98,23
4794,0.0,98,24
4795,0.0,98,26
4796,0.0,98,27
4797,0.0,98,28
4798,0.0,98,32
4799,0.0539,98,33
4800,0.0,98,34
4801,0.0,98,35
4802,0.0,98,36
4803,0.0,98,37
4804,0.0,98,39
4805,0.0,98,40
4806,0.0,98,41
4807,0.0,98,42
4808,0.0049,98,45
4809,0.0,98,46
4810,0.0,98,48
4811,0.0,98,49
4812,0.0,98,50
4813,0.0,98,51
4814,0.0,98,53
4815,0.0,98,54
4816,0.0,98,56
4817,0.0,98,58
4818,0.0,98,60
4819,0.0,98,63
4820,0.0,98,65
4821,0.0,98,67
4822,0.0,98,68
4823,0.0,98,71
4824,0.0,98,96
4825,0.0,98,97
4826,0.6324,98,98
4827,0.0,98,99
4828,0.0,98,103
4829,0.0049,98,108
4830,0.0,99,1
4831,0.0,99,2
4832,0.0,99,4
4833,0.0,99,5
4834,0.0,99,6
4835,0.0,99,12
4836,0.0,99,13
4837,0.0,99,14
4838,0.0,99,15
4839,0.0,99,16
4840,0.0,99,17
4841,0.0,99,18
4842,0.0,99,19
4843,0.0,99,20
4844,0.0,99,21
4845,0.0,99,22
4846,0.0,99,23
4847,0.0,99,24
4848,0.0,99,25
4849,0.0,99,26
4850,0.0038,99,27
4851,0.0,99,28
4852,0.0,99,29
4853,0.0,99,30
4854,0.0,99,33
4855,0.0,99,34
4856,0.0,99,35
4857,0.0,99,36
4858,0.0153,99,37
4859,0.0,99,38
4860,0.0153,99,39
4861,0.1221,99,40
4862,0.0458,99,41
4863,0.0076,99,42
4864,0.0,99,43
4865,0.0,99,44
4866,0.0,99,46
4867,0.0,99,47
4868,0.0,99,48
4869,0.0,99,51
4870,0.0038,99,54
4871,0.0,99,55
4872,0.0,99,58
4873,0.0,99,60
4874,0.0,99,61
4875,0.0,99,63
4876,0.0,99,64
4877,0.0,99,66
4878,0.0,99,67
4879,0.0,99,68
4880,0.0,99,69
4881,0.0,99,70
4882,0.0,99,71
4883,0.0,99,72
4884,0.0,99,73
4885,0.0,99,75
4886,0.0,99,93
4887,0.0,99,97
4888,0.0,99,98
4889,0.7863,99,99
4890,0.0,99,100
4891,0.0,99,108
4892,0.0,99,109
4893,0.0,99,110
4894,0.0,100,1
4895,0.0,100,3
4896,0.0,100,10
4897,0.0,100,11
4898,0.0,100,15
4899,0.0,100,16
4900,0.0,100,17
4901,0.0,100,18
4902,0.0,100,22
4903,0.0,100,23
4904,0.0,100,24
4905,0.0,100,26
4906,0.0,100,27
4907,0.0,100,30
4908,0.0,100,34
4909,0.0,100,35
4910,0.0,100,36
4911,0.0,100,37
4912,0.0,100,38
4913,0.0,100,39
4914,0.0,100,40
4915,0.0,100,41
4916,0.0,100,45
4917,0.0,100,46
4918,0.1667,100,47
4919,0.2143,100,48
4920,0.0,100,49
4921,0.0079,100,50
4922,0.0079,100,51
4923,0.0159,100,52
4924,0.0,100,53
4925,0.0,100,54
4926,0.0,100,57
4927,0.0,100,58
4928,0.0,100,63
4929,0.0079,100,88
4930,0.0,100,96
4931,0.0,100,99
4932,0.5794,100,100
4933,0.0,101,12
4934,0.0,101,16
4935,0.0,101,37
4936,0.0,101,54
4937,0.0,101,63
4938,0.0,101,66
4939,0.025,101,78
4940,0.0,101,79
4941,0.0,101,80
4942,0.0,101,83
4943,0.0,101,87
4944,0.975,101,101
4945,0.0,101,102
4946,0.0,102,12
4947,0.0,102,58
4948,0.0,102,65
4949,0.0,102,72
4950,0.0,102,76
4951,0.0,102,78
4952,0.0976,102,79
4953,0.0488,102,80
4954,0.0,102,83
4955,0.0,102,101
4956,0.8537,102,102
4957,0.0,103,1
4958,0.0047,103,2
4959,0.0425,103,3
4960,0.0,103,4
4961,0.0,103,5
4962,0.0,103,6
4963,0.0,103,7
4964,0.0,103,9
4965,0.0,103,10
4966,0.0236,103,12
4967,0.0,103,13
4968,0.0,103,14
4969,0.0094,103,15
4970,0.0,103,16
4971,0.0,103,17
4972,0.0047,103,18
4973,0.0,103,19
4974,0.0,103,20
4975,0.0,103,23
4976,0.0,103,24
4977,0.0,103,27
4978,0.0,103,28
4979,0.0,103,33
4980,0.0,103,34
4981,0.0,103,36
4982,0.0,103,37
4983,0.0,103,45
4984,0.0,103,49
4985,0.0,103,77
4986,0.0,103,96
4987,0.0,103,97
4988,0.0,103,98
4989,0.9104,103,103
4990,0.0047,103,108
4991,0.0,108,1
4992,0.0,108,2
4993,0.0012,108,3
4994,0.0,108,4
4995,0.0,108,6
4996,0.0012,108,7
4997,0.0,108,8
4998,0.0012,108,9
4999,0.0,108,10
5000,0.0,108,11
5001,0.0151,108,12
5002,0.0697,108,13
5003,0.0023,108,14
5004,0.2009,108,15
5005,0.0232,108,16
5006,0.0023,108,17
5007,0.0,108,18
5008,0.0,108,19
5009,0.0,108,20
5010,0.0,108,21
5011,0.0,108,22
5012,0.0023,108,23
5013,0.0,108,24
5014,0.0,108,25
5015,0.0,108,26
5016,0.0,108,27
5017,0.0,108,28
5018,0.0,108,29
5019,0.0,108,31
5020,0.0,108,32
5021,0.0,108,33
5022,0.0,108,34
5023,0.0012,108,35
5024,0.0,108,36
5025,0.0,108,37
5026,0.0,108,38
5027,0.0,108,39
5028,0.0,108,40
5029,0.0012,108,41
5030,0.0,108,42
5031,0.0,108,45
5032,0.0,108,46
5033,0.0,108,47
5034,0.0,108,48
5035,0.0,108,49
5036,0.0,108,50
5037,0.0,108,51
5038,0.0,108,52
5039,0.0,108,53
5040,0.0,108,58
5041,0.0,108,60
5042,0.0,108,61
5043,0.0,108,65
5044,0.0,108,67
5045,0.0,108,68
5046,0.0,108,71
5047,0.0,108,78
5048,0.0,108,96
5049,0.0499,108,97
5050,0.0023,108,98
5051,0.0,108,99
5052,0.0,108,101
5053,0.0012,108,103
5054,0.6249,108,108
5055,0.0,109,1
5056,0.0,109,3
5057,0.0,109,15
5058,0.0,109,16
5059,0.0,109,17
5060,0.0,109,22
5061,0.0,109,23
5062,0.0,109,24
5063,0.0,109,26
5064,0.0,109,28
5065,0.0,109,33
5066,0.0,109,34
5067,0.0,109,35
5068,0.0,109,36
5069,0.0,109,37
5070,0.0,109,38
5071,0.0,109,39
5072,0.0,109,40
5073,0.0111,109,41
5074,0.0222,109,42
5075,0.1333,109,43
5076,0.0556,109,44
5077,0.0,109,48
5078,0.0,109,52
5079,0.0,109,54
5080,0.0,109,56
